learning_rate,depth,subsample,iterations,l2_leaf_reg,CV-10-train-RMSE,CV-10-train-R2,CV-10-validation-RMSE,CV-10-validation-R2,test-RMSE,test-R2
0.1,6,0.9,200,5,1.901665686,0.97971335,4.349936723,,3.091094589,0.921954414
0.1,3,0.7,300,1,1.768822474,0.982442261,4.267727492,,3.091541034,0.921931868
0.3,7,0.7,100,10,1.732084129,0.983153691,4.529926036,,3.092140238,0.921901603
0.3,7,0.6,300,5,0.196193985,0.999783187,3.576924289,,3.092370649,0.921889963
0.4,6,0.8,400,10,0.226034931,0.999711822,3.632488043,,3.097690562,0.921620981
0.3,4,0.6,400,10,0.767653586,0.996683484,3.880926169,,3.098115987,0.921599451
0.4,5,0.9,300,10,0.485636076,0.998671362,3.802582463,,3.098194417,0.921595482
0.1,6,0.7,300,3,0.746987144,0.99686446,3.814968338,,3.098294168,0.921590433
0.4,5,0.9,400,10,0.329045644,0.999389219,3.774369021,,3.098392291,0.921585466
0.2,3,0.7,400,3,1.024670578,0.994101903,3.763950831,,3.098442218,0.921582939
0.3,6,0.9,200,10,0.983646441,0.994541378,3.894589225,,3.098451268,0.921582481
0.4,7,0.8,100,10,1.276092506,0.990839111,4.092861594,,3.098612865,0.921574301
0.3,3,0.7,100,5,2.596815562,0.962158378,4.632349217,,3.098994788,0.921554967
0.1,3,0.6,300,1,1.921959189,0.979278299,4.371817161,,3.099313105,0.921538851
0.3,3,0.9,200,3,1.246889083,0.991265419,4.150135466,,3.100184563,0.921494722
0.1,6,0.7,400,10,1.354189142,0.989710891,4.000583787,,3.100393074,0.921484161
0.1,8,0.8,300,5,0.812814402,0.99629086,3.869868094,,3.10146096,0.921430065
0.2,5,0.7,400,10,0.75502043,0.996796531,3.73580098,,3.102117296,0.921396807
0.3,7,0.7,400,5,0.131189782,0.999902813,3.771231976,,3.102225092,0.921391344
0.3,7,0.7,300,5,0.176935938,0.9998236,3.777657408,,3.102405669,0.921382193
0.2,4,0.8,200,5,1.459585346,0.988037536,4.241390164,,3.10248935,0.921377951
0.2,4,0.8,300,5,0.982180488,0.994575703,3.894888144,,3.102839816,0.921360188
0.3,7,0.6,100,3,0.625673532,0.997795631,3.926562953,,3.102941986,0.921355009
0.3,3,0.6,300,10,1.583495801,0.985926799,4.238371473,,3.103822434,0.921310372
0.3,3,0.9,300,1,0.640645047,0.997690285,3.725008296,,3.10450661,0.921275677
0.3,3,0.8,400,3,0.716321869,0.997112805,3.830370656,,3.105159524,0.92124256
0.1,6,0.9,400,10,1.583233626,0.985914884,4.373074474,,3.105163925,0.921242337
0.4,6,0.8,300,10,0.347307956,0.999318728,3.659619576,,3.105589082,0.921220769
0.2,5,0.6,300,1,0.278303066,0.999563893,3.383083286,,3.107656042,0.921115869
0.3,8,0.8,200,10,0.634380059,0.997732855,3.764879284,,3.10778208,0.92110947
0.2,6,0.8,400,1,0.11709164,0.999921893,3.715664633,,3.110993454,0.920946345
0.2,5,0.6,300,10,1.074822458,0.993511835,3.988677403,,3.11231622,0.920879105
0.3,7,0.6,200,5,0.355310137,0.99928969,3.620163551,,3.11336498,0.920825773
0.2,6,0.8,300,1,0.132506951,0.99990101,3.714803723,,3.113673998,0.920810056
0.3,5,0.7,400,10,0.479267515,0.99870857,3.50993101,,3.115138463,0.920735547
0.2,5,0.6,400,1,0.196231503,0.99978326,3.355366599,,3.1163479,0.920673987
0.3,5,0.7,100,3,1.053613807,0.993758637,4.054863381,,3.116443772,0.920669106
0.2,3,0.7,300,1,1.00563176,0.994317601,3.816520815,,3.116927658,0.920644469
0.1,4,0.7,400,1,0.78895836,0.996498519,3.774510888,,3.117217006,0.920629735
0.2,6,0.8,200,1,0.20756152,0.999756879,3.732551121,,3.117439681,0.920618395
0.2,7,0.6,200,5,0.623225602,0.997814962,3.699580189,,3.121098389,0.920431957
0.2,4,0.8,400,5,0.741127674,0.996909477,3.764696326,,3.12210944,0.920380398
0.4,8,0.6,100,1,0.132780882,0.999900162,4.060008899,,3.124116789,0.920277983
0.3,7,0.7,200,5,0.330292849,0.999385078,3.83886689,,3.126938308,0.920133917
0.3,7,0.9,400,1,0.112311642,0.999927119,4.033204482,,3.127395683,0.920110552
0.3,7,0.9,300,1,0.112364062,0.999927094,4.033147929,,3.127467108,0.920106903
0.2,6,0.7,200,5,0.770875995,0.996658283,3.731292755,,3.128137665,0.920072639
0.3,3,0.9,300,5,1.104049547,0.993150115,4.195495722,,3.128605272,0.920048742
0.3,7,0.9,200,1,0.113718622,0.999925716,4.030408455,,3.129163296,0.920020219
0.1,3,0.7,400,1,1.392137273,0.989122296,4.065190158,,3.129230843,0.920016766
0.2,3,0.8,200,10,2.915759557,0.952311556,4.925979017,,3.13023907,0.919965217
0.4,8,0.6,200,1,0.112462825,0.999927044,4.053003477,,3.132230797,0.919863334
0.3,5,0.6,300,5,0.41092827,0.999048949,3.537163914,,3.132267766,0.919861443
0.4,8,0.6,400,1,0.112306714,0.999927119,4.052724763,,3.132271836,0.919861234
0.4,8,0.6,300,1,0.112314121,0.999927119,4.052737066,,3.132290751,0.919860267
0.4,5,0.9,200,10,0.834728221,0.996086152,3.963225543,,3.133027109,0.919822583
0.2,8,0.8,200,10,1.109543131,0.993084041,4.042990906,,3.134243879,0.919760294
0.2,8,0.8,400,3,0.116796274,0.999922432,3.811206861,,3.135778585,0.919681695
0.2,8,0.8,300,3,0.137094337,0.999894134,3.815107922,,3.136414284,0.919649126
0.1,4,0.8,400,5,1.4604024,0.988036061,4.193831148,,3.137928485,0.919571524
0.2,3,0.8,400,3,0.997494518,0.99441339,3.7705158,,3.138680485,0.91953297
0.1,4,0.6,300,5,1.94226693,0.978835857,4.290859568,,3.139197899,0.919506438
0.1,5,0.9,300,10,2.421115682,0.967089611,4.694011475,,3.139574344,0.919487131
0.1,5,0.7,300,5,1.393245847,0.989107387,3.899819302,,3.140002305,0.91946518
0.3,7,0.9,100,1,0.192693152,0.999790665,4.03752226,,3.140074547,0.919461474
0.3,6,0.7,300,10,0.503483819,0.998568195,3.812706805,,3.140301291,0.919449843
0.1,7,0.7,200,5,1.59753359,0.985689137,4.251646949,,3.142278318,0.919348388
0.1,5,0.7,400,1,0.410029967,0.999055167,3.590448089,,3.143176952,0.919302251
0.4,6,0.8,200,10,0.634813176,0.997720318,3.780245196,,3.143422069,0.919289664
0.1,4,0.7,300,1,1.069994081,0.993568785,3.899351288,,3.145412783,0.919187405
0.2,6,0.9,200,5,0.774109574,0.996628262,3.714705948,,3.14558771,0.919178416
0.3,5,0.6,400,5,0.291286501,0.999522257,3.491742006,,3.146223512,0.919145741
0.1,3,0.8,400,5,2.092999199,0.975433239,4.373539512,,3.14719941,0.919095574
0.2,6,0.6,100,5,1.795535039,0.981887624,4.223791729,,3.147925621,0.919058233
0.1,7,0.7,300,10,1.693639922,0.983906435,4.267100575,,3.150097537,0.918946502
0.2,3,0.7,400,5,1.227737604,0.99153675,3.957692823,,3.150326696,0.918934709
0.3,3,0.9,400,1,0.493692277,0.998625961,3.676058609,,3.151601739,0.918869076
0.1,7,0.7,200,3,1.064310815,0.993642779,3.994559227,,3.152561644,0.918819648
0.4,6,0.8,400,5,0.125089641,0.999911255,3.640821544,,3.154449266,0.918722404
0.3,6,0.8,100,5,1.157289298,0.992462068,4.214888835,,3.155200326,0.918683695
0.2,8,0.8,200,3,0.259174595,0.999621881,3.843729973,,3.156612758,0.918610876
0.3,4,0.6,300,10,1.026916055,0.994067037,4.031737373,,3.157356585,0.918572515
0.3,6,0.6,100,10,1.820327788,0.981399977,4.376419644,,3.157789892,0.918550163
0.1,3,0.9,400,1,1.349892473,0.989776393,4.052342085,,3.157804643,0.918549402
0.4,6,0.7,200,1,0.11917165,0.999919407,3.899772593,,3.158678887,0.918504297
0.4,6,0.7,100,1,0.243488716,0.999663789,3.915941747,,3.158942864,0.918490675
0.2,7,0.7,200,5,0.600402912,0.997971812,3.654535642,,3.159291203,0.918472697
0.2,5,0.7,100,3,1.64726391,0.984762945,4.295233324,,3.159337966,0.918470284
0.4,6,0.7,300,1,0.112889196,0.999926762,3.904733203,,3.159460974,0.918463935
0.1,5,0.7,300,1,0.609423314,0.997912974,3.639668923,,3.159489534,0.918462461
0.2,4,0.6,400,5,0.762397358,0.996732742,3.830643555,,3.159657928,0.918453769
0.4,6,0.7,400,1,0.112394601,0.999927101,3.905658462,,3.159743372,0.918449359
0.1,8,0.9,100,1,1.282941712,0.990756351,4.204498303,,3.159992132,0.918436518
0.3,7,0.9,100,10,1.882224732,0.980072563,4.557025629,,3.160189412,0.918426333
0.1,8,0.9,300,10,1.682930017,0.984054322,4.204744778,,3.160262661,0.918422552
0.2,3,0.6,400,10,1.746832077,0.982879139,4.257184106,,3.16161398,0.918352772
0.4,3,0.9,300,5,0.906076178,0.995386616,3.958496526,,3.162220569,0.918321439
0.2,4,0.8,400,3,0.535130655,0.998390175,3.690568986,,3.163122708,0.918274829
0.1,5,0.8,200,5,2.163177625,0.973754811,4.416934559,,3.1633157,0.918264856
0.4,6,0.8,300,5,0.156502543,0.999861559,3.642269234,,3.164547317,0.918201198
0.3,5,0.7,300,10,0.678612779,0.997411523,3.599205681,,3.164852115,0.91818544
0.3,5,0.9,300,5,0.333967071,0.999372315,3.661475931,,3.165681364,0.91814256
0.1,5,0.6,400,1,0.466695638,0.998774681,3.606648341,,3.166863945,0.918081391
0.2,5,0.6,100,1,1.14539757,0.992625169,3.864963694,,3.167705482,0.918037849
0.3,5,0.6,200,5,0.68112107,0.9973875,3.677419392,,3.168653793,0.917988767
0.1,6,0.7,400,5,0.751477516,0.996827969,3.736441512,,3.168699819,0.917986385
0.1,3,0.7,400,3,1.774116033,0.982345203,4.20889536,,3.171230748,0.91785532
0.3,3,0.7,300,1,0.71389319,0.99713029,3.646576288,,3.171294271,0.917852029
0.2,5,0.7,300,10,1.052445401,0.993782586,3.890954372,,3.171518431,0.917840415
0.1,5,0.9,200,5,2.22170687,0.972311699,4.61119072,,3.171869596,0.91782222
0.2,7,0.9,100,10,2.71369672,0.958638848,4.912832135,,3.17252008,0.917788511
0.3,5,0.9,400,5,0.227968589,0.999707238,3.62034375,,3.173941659,0.917714818
0.4,6,0.8,200,5,0.280127154,0.999556892,3.670368751,,3.174654524,0.917677851
0.1,3,0.9,400,5,2.147056213,0.974145104,4.444496861,,3.176011972,0.917607436
0.2,6,0.8,100,1,0.696507318,0.99726583,3.920465986,,3.176391307,0.917587753
0.1,5,0.7,400,3,0.714176603,0.997134334,3.56047218,,3.177465865,0.917531984
0.2,3,0.7,400,1,0.802543422,0.996380669,3.702816452,,3.180276002,0.917386051
0.4,8,0.7,100,3,0.267286199,0.999597004,3.794451036,,3.18172827,0.917310583
0.2,3,0.9,100,3,2.919413494,0.952199152,4.807981628,,3.182040544,0.917294351
0.1,5,0.6,300,1,0.687177183,0.997345408,3.714379929,,3.182178819,0.917287163
0.4,8,0.7,200,3,0.118308368,0.99992022,3.750947707,,3.182382864,0.917276555
0.1,4,0.6,400,3,1.195081212,0.991983542,3.822481896,,3.182505029,0.917270204
0.4,8,0.7,400,3,0.1123433,0.99992711,3.746994932,,3.183319283,0.917227865
0.1,5,0.6,400,10,1.62089262,0.985262303,4.074939438,,3.183516572,0.917217605
0.4,6,0.6,300,5,0.188271141,0.999799961,3.638388132,,3.183576516,0.917214487
0.4,8,0.7,300,3,0.112646387,0.999926888,3.747130309,,3.183598419,0.917213348
0.4,6,0.6,400,5,0.138977787,0.99989107,3.637623992,,3.184238991,0.91718003
0.2,8,0.7,300,5,0.243730212,0.999665302,3.440700535,,3.184835999,0.917148971
0.2,4,0.6,300,5,1.019711517,0.994154743,4.005560659,,3.1848402,0.917148753
0.2,4,0.7,200,3,1.132976374,0.992794632,4.122479105,,3.184930065,0.917144077
0.4,6,0.6,200,5,0.323504233,0.999409136,3.683881851,,3.18511558,0.917134425
0.2,5,0.7,100,5,2.137568787,0.974360239,4.395879555,,3.185614117,0.917108482
0.4,5,0.7,100,5,1.05773088,0.993708553,4.246349695,,3.1859794,0.917089471
0.2,8,0.7,400,5,0.155649773,0.999863413,3.412368045,,3.186139185,0.917081155
0.1,8,0.8,400,10,1.113956213,0.993027969,3.980483938,,3.186871592,0.917043029
0.1,4,0.6,400,1,0.846481861,0.995975705,3.80096625,,3.18861663,0.916952154
0.3,5,0.8,200,3,0.397464231,0.999108966,3.786048057,,3.188805167,0.916942333
0.3,5,0.9,200,5,0.603007402,0.997956868,3.766395679,,3.189063343,0.916928883
0.4,6,0.6,300,10,0.364010292,0.999252184,3.520133919,,3.189473019,0.916907539
0.3,7,0.6,100,10,1.640404331,0.984890832,4.194566842,,3.190371312,0.916860727
0.4,8,0.9,100,3,0.231563916,0.999696127,3.839519316,,3.190760125,0.916840462
0.1,5,0.7,200,1,1.024600414,0.994108526,3.8213395,,3.191776696,0.916787464
0.2,7,0.7,200,1,0.1523952,0.99986899,3.679374673,,3.191882402,0.916781952
0.4,8,0.9,200,3,0.114633789,0.999924809,3.788681243,,3.192197781,0.916765507
0.2,4,0.8,300,3,0.729795763,0.997007103,3.80233895,,3.192379974,0.916756005
0.4,3,0.7,300,5,0.872919529,0.995716304,3.792715501,,3.192525209,0.916748431
0.4,8,0.9,300,3,0.112427986,0.99992708,3.786772603,,3.193305477,0.916707732
0.4,8,0.9,400,3,0.112317707,0.999927119,3.786658987,,3.193416472,0.916701941
0.2,4,0.7,300,3,0.756907596,0.996781108,3.867034497,,3.193985169,0.916672271
0.3,3,0.6,100,1,1.872333865,0.980321206,4.020925729,,3.194791423,0.916630197
0.2,7,0.7,300,1,0.117064238,0.999921963,3.67578567,,3.197393463,0.916494338
0.2,7,0.7,100,1,0.489712298,0.998646058,3.821262869,,3.197467091,0.916490492
0.2,7,0.7,400,1,0.113027559,0.999926581,3.679307417,,3.198317158,0.916446083
0.4,8,0.7,400,1,0.112306319,0.999927119,3.934267481,,3.198360483,0.91644382
0.4,8,0.7,300,1,0.112310061,0.999927119,3.93426394,,3.198362824,0.916443697
0.4,8,0.7,200,1,0.112383428,0.999927096,3.934260898,,3.198569571,0.916432894
0.2,6,0.7,200,10,1.370371405,0.989458177,4.115965008,,3.199305071,0.916394458
0.3,3,0.7,400,1,0.557944182,0.99824523,3.570593487,,3.200709828,0.916321023
0.3,3,0.6,300,3,0.962561492,0.994791423,3.758536296,,3.201231531,0.916293742
0.4,8,0.7,100,1,0.123118456,0.999913948,3.934299736,,3.201504193,0.916279482
0.4,6,0.6,400,10,0.248406202,0.999651564,3.484733087,,3.203277029,0.916186736
0.2,4,0.7,400,3,0.562334372,0.998222803,3.752464524,,3.20453722,0.916120777
0.2,3,0.9,300,10,2.287756903,0.970624391,4.681233372,,3.204820819,0.91610593
0.2,5,0.9,100,3,1.61579478,0.985329054,4.394539746,,3.205032878,0.916094827
0.2,8,0.7,200,5,0.484996236,0.998676942,3.537200991,,3.206778994,0.916003379
0.1,7,0.6,300,1,0.271822199,0.99958429,3.622701925,,3.207637429,0.915958402
0.3,5,0.9,300,3,0.202800537,0.999768046,3.604578957,,3.210820731,0.915791511
0.4,6,0.6,200,10,0.627128455,0.9977842,3.636216386,,3.211390805,0.915761606
0.1,7,0.6,400,1,0.174620869,0.999828258,3.577065313,,3.213080456,0.91567294
0.3,7,0.9,200,3,0.15701066,0.999860578,3.68295638,,3.215002626,0.915572016
0.3,5,0.9,400,3,0.148597282,0.999875523,3.586725398,,3.215032318,0.915570456
0.1,8,0.9,200,5,1.454618108,0.988119812,4.221101407,,3.216080407,0.9155154
0.4,6,0.6,100,5,0.846585127,0.995965067,3.891242767,,3.216846625,0.915475139
0.4,3,0.9,100,5,2.129194229,0.97455229,4.573878306,,3.21692932,0.915470793
0.3,3,0.8,100,5,2.604905813,0.961929085,4.750131127,,3.2176254,0.915434208
0.3,7,0.9,300,3,0.116930171,0.999921976,3.673708513,,3.217730937,0.91542866
0.1,3,0.7,200,1,2.445654619,0.966445628,4.616712817,,3.217841998,0.915422822
0.1,4,0.7,400,3,1.139455582,0.992709403,3.921723838,,3.21945679,0.915337915
0.3,7,0.9,400,3,0.113017438,0.999926574,3.673845625,,3.221681514,0.915220868
0.2,6,0.9,400,3,0.151949995,0.999869814,3.566481851,,3.221932118,0.915207678
0.3,5,0.8,300,3,0.230663908,0.999699323,3.705821708,,3.225956321,0.914995734
0.2,6,0.9,200,3,0.464165712,0.998788759,3.645132575,,3.226045632,0.914991027
0.3,5,0.9,200,3,0.357809165,0.999278773,3.677978732,,3.226959312,0.914942868
0.1,4,0.8,300,5,1.927845658,0.979152091,4.387053196,,3.227672589,0.914905262
0.1,7,0.6,200,10,2.445484716,0.966454617,4.666678164,,3.227694995,0.914904081
0.4,3,0.6,200,10,1.737846516,0.983036436,4.600421349,,3.227700239,0.914903804
0.2,4,0.8,400,10,1.142787692,0.9926643,4.112719644,,3.227977436,0.914889187
0.4,3,0.9,400,10,1.062053897,0.99365767,4.128181667,,3.229115276,0.914829175
0.1,3,0.6,400,5,2.208268842,0.972647726,4.474624117,,3.231021775,0.914728574
0.2,6,0.9,300,3,0.223712758,0.999717996,3.570441199,,3.232801476,0.91463461
0.1,3,0.6,300,3,2.340900867,0.969263206,4.469388882,,3.232884752,0.914630212
0.4,3,0.8,100,5,2.118440476,0.97480607,4.384882263,,3.234396183,0.91455037
0.1,4,0.6,300,1,1.156360142,0.992492596,3.993990835,,3.23442812,0.914548682
0.1,6,0.6,400,3,0.529060388,0.998426255,3.614617878,,3.234588658,0.914540199
0.4,3,0.9,100,10,3.005131286,0.949312337,5.107127862,,3.235397888,0.914497433
0.3,6,0.6,100,5,1.180149711,0.992161198,4.008443092,,3.236696111,0.914428803
0.4,4,0.7,300,10,0.753476728,0.996806314,3.78721345,,3.237148263,0.914404893
0.1,5,0.6,200,1,1.138391163,0.992721382,3.871599093,,3.240288754,0.914238734
0.4,4,0.7,400,10,0.558110974,0.998246436,3.669691273,,3.242601802,0.91411625
0.1,8,0.6,300,10,1.436397305,0.988422119,4.106259494,,3.246874461,0.91388977
0.3,5,0.9,100,10,2.393162382,0.96783255,4.725289587,,3.247134406,0.913875981
0.2,5,0.6,100,5,2.131759042,0.974507962,4.462280031,,3.247722408,0.913844787
0.1,6,0.8,100,1,1.870272165,0.980375098,4.344684422,,3.248458849,0.91380571
0.1,5,0.7,300,10,2.125410665,0.974664854,4.395849107,,3.248602661,0.913798078
0.1,4,0.6,400,10,2.107296064,0.975094881,4.453460617,,3.248788309,0.913788225
0.1,7,0.6,200,1,0.544560702,0.998333115,3.725513403,,3.249502797,0.913750301
0.3,3,0.6,200,10,2.152361981,0.974002438,4.536608435,,3.250147206,0.913716089
0.3,3,0.6,400,3,0.764655473,0.996708085,3.667633707,,3.252025123,0.913616352
0.2,3,0.6,200,1,1.485611754,0.987608327,4.154608372,,3.252080455,0.913613412
0.4,3,0.7,100,10,2.829590714,0.95508819,4.801482167,,3.25366447,0.913529238
0.3,5,0.8,400,3,0.165500718,0.999845149,3.687731991,,3.255752614,0.913418211
0.3,7,0.9,100,3,0.548045912,0.998308158,3.886806907,,3.25642114,0.913382651
0.1,8,0.8,400,1,0.120573075,0.999917544,3.529094248,,3.257219474,0.913340176
0.2,6,0.8,400,10,0.594931482,0.998008222,3.632913671,,3.257261536,0.913337938
0.1,3,0.7,300,3,2.229548882,0.972121298,4.386416891,,3.260377091,0.913172075
0.1,3,0.8,400,10,2.884489825,0.953335237,4.895862436,,3.260885147,0.913145012
0.2,4,0.9,300,5,0.994856114,0.99443959,3.991908092,,3.262273626,0.913071031
0.4,7,0.7,100,10,1.213288011,0.991728112,4.032710089,,3.263794508,0.912989959
0.4,7,0.9,100,1,0.130825341,0.999903245,4.115493239,,3.263895669,0.912984565
0.1,8,0.8,300,1,0.154588288,0.99986536,3.542825566,,3.26460829,0.912946564
0.4,3,0.9,400,5,0.715192007,0.997123836,3.852607624,,3.265527573,0.912897531
0.4,7,0.9,200,1,0.112474356,0.999927044,4.112870703,,3.267925952,0.912769538
0.4,7,0.9,400,1,0.1123066,0.999927119,4.113250675,,3.268231637,0.912753218
0.4,7,0.9,300,1,0.112314496,0.999927119,4.113232236,,3.268242017,0.912752664
0.1,4,0.7,400,5,1.449395391,0.988205191,4.061209745,,3.269037713,0.912710176
0.1,8,0.7,200,5,1.392745017,0.989118837,4.010161027,,3.272568785,0.912521501
0.4,5,0.6,400,10,0.354985774,0.999291675,3.74889755,,3.272861337,0.91250586
0.1,6,0.8,400,3,0.468688431,0.998764652,3.579680657,,3.274088791,0.91244022
0.1,6,0.7,300,5,1.10349478,0.993164824,3.948307646,,3.274903005,0.912396665
0.3,6,0.8,400,10,0.317576276,0.999429488,3.430157981,,3.274915251,0.91239601
0.4,6,0.9,100,5,0.814346194,0.996260642,3.855620674,,3.280896287,0.912075732
0.4,5,0.6,300,10,0.504863726,0.998567499,3.80541064,,3.283797884,0.911920144
0.4,3,0.7,400,5,0.687598805,0.997338009,3.684377254,,3.285184482,0.911845744
0.2,4,0.9,400,5,0.742636218,0.996900255,3.810403305,,3.287241386,0.91173532
0.4,4,0.7,200,10,1.11751482,0.992981834,4.034005305,,3.289610274,0.911608062
0.1,4,0.8,200,3,2.15142201,0.974032154,4.453344736,,3.289844169,0.911595492
0.2,4,0.8,200,3,1.097068219,0.993243184,4.091977583,,3.29002495,0.911585776
0.4,3,0.8,200,5,1.204195788,0.991853305,3.84605368,,3.29127411,0.911518625
0.1,8,0.8,200,1,0.331436899,0.999382133,3.597918534,,3.291684665,0.911496549
0.3,6,0.7,200,10,0.85933904,0.995840678,4.009021536,,3.295030562,0.911316535
0.1,6,0.8,200,5,1.864218892,0.980499469,4.400512185,,3.295074442,0.911314173
0.1,8,0.8,200,5,1.445294643,0.988277837,4.216937001,,3.295122893,0.911311565
0.1,4,0.6,300,3,1.581876614,0.985959757,3.996254945,,3.296262449,0.911250212
0.1,6,0.8,300,10,1.974906821,0.978114707,4.486258176,,3.297148811,0.911202476
0.1,5,0.7,300,3,1.007788507,0.994300156,3.69522395,,3.298163991,0.911147787
0.2,5,0.8,200,1,0.37067236,0.999225141,3.697369845,,3.299113122,0.911096641
0.4,6,0.8,100,5,0.826965922,0.996141756,3.846706569,,3.301162448,0.910986157
0.2,8,0.8,100,3,0.920896761,0.995233853,4.082623534,,3.301640679,0.910960365
0.2,4,0.9,200,5,1.471915057,0.987834212,4.322184855,,3.302175716,0.910931505
0.3,5,0.7,200,10,1.077295631,0.993482008,3.821854361,,3.302187948,0.910930845
0.3,8,0.9,400,10,0.202861655,0.999767952,3.563196216,,3.302940599,0.910890238
0.4,6,0.9,200,5,0.266789872,0.999598183,3.613876736,,3.303409509,0.910864935
0.1,6,0.7,200,3,1.282019518,0.990774916,4.112189235,,3.303661071,0.910851359
0.1,4,0.7,200,1,1.606044254,0.985525284,4.187427854,,3.304478528,0.910807235
0.3,6,0.6,300,3,0.179009272,0.999819163,3.837748651,,3.304616218,0.910799802
0.3,6,0.8,300,10,0.493792602,0.998620324,3.521188862,,3.306063172,0.910721671
0.3,6,0.6,400,3,0.13456678,0.999897567,3.83547826,,3.306911756,0.910675834
0.1,6,0.8,300,3,0.748226417,0.996853637,3.717024141,,3.30714295,0.910663344
0.3,6,0.6,200,3,0.308892643,0.999462578,3.867372345,,3.308631834,0.910582887
0.3,3,0.6,100,3,2.312900449,0.969970391,4.524282312,,3.309423159,0.91054011
0.3,8,0.9,300,10,0.34993876,0.999308165,3.627430825,,3.310598294,0.910476566
0.3,3,0.8,200,1,0.954348816,0.994881289,3.838996115,,3.310757256,0.910467969
0.2,5,0.8,100,1,1.018913523,0.994167789,3.924648295,,3.310770471,0.910467254
0.3,7,0.7,100,5,0.929327239,0.995145447,4.130972672,,3.311346166,0.910436115
0.3,5,0.8,100,10,2.247201771,0.971655874,4.558280171,,3.311914803,0.910405351
0.2,3,0.6,300,1,1.059458411,0.993694414,3.864175484,,3.312445447,0.910376639
0.4,6,0.9,300,5,0.150018011,0.99987316,3.592064054,,3.312476959,0.910374934
0.4,6,0.9,400,5,0.121769618,0.99991595,3.594536467,,3.312628273,0.910366745
0.4,5,0.8,100,1,0.368249258,0.999234106,4.104945419,,3.313861533,0.910299994
0.3,5,0.6,100,5,1.459461382,0.988022893,4.113323059,,3.313897958,0.910298022
0.2,5,0.8,300,1,0.212288454,0.999745656,3.630073828,,3.315198832,0.910227583
0.1,6,0.6,300,3,0.786950452,0.996518935,3.762836034,,3.316169153,0.910175024
0.2,4,0.6,200,5,1.514171124,0.987117699,4.328190105,,3.316809035,0.910140356
0.3,4,0.6,200,10,1.497333975,0.987401389,4.354494735,,3.319027736,0.910020097
0.3,3,0.8,100,1,1.71133188,0.983556572,4.226276175,,3.319391485,0.910000373
0.3,5,0.8,100,3,1.020472501,0.994143637,4.074074113,,3.31990688,0.909972423
0.4,5,0.8,200,5,0.4266684,0.998972353,3.761453661,,3.31991666,0.909971893
0.2,3,0.7,200,10,2.812213206,0.955644681,4.743404874,,3.321650394,0.909877839
0.4,5,0.6,200,10,0.82185186,0.996205011,3.931030137,,3.323059494,0.90980136
0.3,4,0.9,300,10,1.127112991,0.99285835,4.229528344,,3.323262727,0.909790327
0.2,5,0.8,400,1,0.155599826,0.999863451,3.602899708,,3.323534373,0.909775578
0.2,4,0.8,300,10,1.525133601,0.986943123,4.358676027,,3.324682129,0.909713251
0.3,5,0.9,100,3,0.975678158,0.9946533,3.955350676,,3.324739884,0.909710114
0.2,6,0.9,100,3,1.314784938,0.99028618,4.110383253,,3.325020203,0.909694888
0.3,3,0.6,100,5,2.670611909,0.959968122,4.675768634,,3.326620647,0.909607934
0.3,7,0.6,100,5,0.932885561,0.995104699,3.873015397,,3.327102384,0.909581752
0.2,6,0.7,100,3,1.316523232,0.990256202,4.115629804,,3.32713345,0.909580063
0.2,6,0.8,300,10,0.885489931,0.995594122,3.808292198,,3.328623817,0.909499039
0.1,3,0.7,400,5,2.096807776,0.975343732,4.447637552,,3.328788413,0.909490089
0.2,6,0.6,200,1,0.274672939,0.999573832,3.657876042,,3.329337775,0.909460212
0.2,6,0.6,400,1,0.124533385,0.999912164,3.620015811,,3.330054337,0.909421234
0.4,5,0.8,200,1,0.15074889,0.999871554,4.092257699,,3.33033589,0.909405917
0.2,3,0.6,400,1,0.84259278,0.996009277,3.720477811,,3.332878808,0.909267516
0.2,6,0.6,300,1,0.157194841,0.999860664,3.621925894,,3.332958276,0.909263189
0.4,5,0.8,300,1,0.119085131,0.999919588,4.115192236,,3.334853138,0.909159988
0.4,6,0.7,100,10,1.416503149,0.988716304,4.15747018,,3.336444478,0.909073272
0.4,5,0.8,400,1,0.113688713,0.999925991,4.123435932,,3.337966101,0.908990317
0.1,4,0.7,300,3,1.51154146,0.98717535,4.14328209,,3.338745342,0.90894782
0.4,7,0.9,200,5,0.178042029,0.999821135,3.611596425,,3.339190627,0.908923531
0.4,5,0.7,100,10,1.70037335,0.983764487,4.336582187,,3.341778952,0.908782284
0.3,6,0.6,100,3,0.835372522,0.996074585,4.159363442,,3.342281613,0.90875484
0.3,5,0.7,100,5,1.447766364,0.988226696,4.19696624,,3.342491228,0.908743395
0.2,4,0.7,400,10,1.098616479,0.993221113,4.038601867,,3.343840605,0.908669698
0.1,3,0.9,300,5,2.692997614,0.959325423,4.685521648,,3.344397894,0.908639253
0.4,5,0.8,300,5,0.245813828,0.999658895,3.704775646,,3.347565648,0.908466101
0.2,5,0.7,200,10,1.640666272,0.984898763,4.275635026,,3.348331234,0.908424229
0.4,7,0.9,300,5,0.120376654,0.999917593,3.591629276,,3.349912291,0.908337725
0.1,7,0.8,100,3,2.603353465,0.961966982,4.820726997,,3.351164504,0.908269185
0.2,8,0.9,100,5,1.454030723,0.988110013,4.285219549,,3.351984298,0.908224299
