learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2
0.4,5,0.8,300,10,0.8,0.282364585,0.999549654,3.377612824,,2.950398549,0.934986017
0.4,7,0.9,400,3,1,0.11238473,0.999926669,3.748478799,,2.95203695,0.934913791
0.3,7,0.9,200,10,1,0.147093802,0.999877698,3.592564695,,2.952273184,0.934903373
0.2,8,0.9,300,10,0.6,0.600102532,0.997968237,3.441420393,,2.95288139,0.934876549
0.3,7,0.8,200,10,0.8,0.522304007,0.99845785,3.509331025,,2.954198294,0.93481845
0.2,6,0.6,400,5,0.8,0.336284547,0.999358928,3.549339816,,2.954486332,0.934805738
0.4,7,0.6,100,5,1,0.361355251,0.999259324,3.530307895,,2.954614807,0.934800068
0.3,7,0.8,300,10,0.6,0.53712781,0.998370479,3.329867759,,2.954728676,0.934795043
0.3,8,0.6,300,5,0.8,0.248326647,0.99965038,3.609942146,,2.955620898,0.934755658
0.4,6,0.8,300,3,0.6,0.133829331,0.999898004,3.875437859,,2.955758552,0.93474958
0.3,8,0.6,400,5,0.8,0.164104432,0.999847132,3.62297185,,2.956925964,0.934698027
0.2,7,0.8,400,5,0.6,0.311295946,0.999451709,3.485801387,,2.957149253,0.934688164
0.1,5,0.8,300,3,1,0.310532876,0.999454933,3.549498851,,2.957248408,0.934683784
0.1,7,0.6,400,5,0.8,0.677476598,0.997407821,3.412960162,,2.958080175,0.934647037
0.4,8,0.6,400,10,0.8,0.280861173,0.999551808,3.562542879,,2.959006474,0.934606101
0.2,7,0.8,300,10,0.6,0.789963694,0.996478267,3.262255235,,2.959490832,0.934584691
0.3,5,0.8,400,5,0.6,0.276136227,0.999567098,3.393679067,,2.959499183,0.934584322
0.2,8,0.8,300,10,0.6,0.768620881,0.996666421,3.288702418,,2.959965804,0.934563692
0.3,8,0.9,300,10,1,0.113143005,0.999926027,3.71445781,,2.960074754,0.934558875
0.3,8,0.9,400,10,1,0.112463343,0.999926636,3.714192887,,2.96017878,0.934554275
0.2,8,0.6,400,3,0.8,0.152438965,0.999868197,3.624615611,,2.960359115,0.934546301
0.3,7,0.6,200,5,0.8,0.528171787,0.998421282,3.590516581,,2.960707286,0.934530904
0.4,6,0.8,200,3,0.6,0.227278595,0.99970646,3.845736057,,2.96120974,0.934508681
0.3,6,0.6,400,10,1,0.173832293,0.99982908,3.389263401,,2.961525306,0.934494722
0.1,8,0.6,400,10,1,0.74336981,0.996876547,3.434834444,,2.961879743,0.934479041
0.3,6,0.6,400,5,0.8,0.206273783,0.99975807,3.54065155,,2.962575984,0.934448234
0.1,7,0.6,300,3,1,0.277663564,0.999564447,3.611830943,,2.964049491,0.93438301
0.2,8,0.8,100,1,0.8,0.257182287,0.999625714,3.969868729,,2.964947663,0.934343238
0.3,8,0.8,200,10,0.8,0.496739216,0.998604593,3.51137568,,2.965535731,0.93431719
0.4,8,0.6,300,10,0.8,0.431179107,0.998946287,3.545454837,,2.965888227,0.934301575
0.1,6,0.8,200,5,1,0.692674782,0.997290042,3.621754647,,2.966682373,0.934266387
0.3,5,0.6,200,5,1,0.325293042,0.999400194,3.452950968,,2.967013994,0.934251691
0.2,8,0.6,300,3,0.8,0.224782419,0.99971409,3.600074581,,2.969666633,0.934134074
0.3,4,0.8,400,5,0.6,0.447136863,0.998867603,3.458872214,,2.970389027,0.934102026
0.4,7,0.6,300,10,0.8,0.447617971,0.998865535,3.54098966,,2.970483443,0.934097836
0.1,8,0.8,100,1,1,0.28032664,0.999552993,4.136416494,,2.970864694,0.934080919
0.4,8,0.6,100,5,1,0.323886642,0.999404964,3.609213635,,2.971042055,0.934073048
0.4,7,0.8,400,5,0.8,0.113315933,0.999925682,3.659043568,,2.97179836,0.934039479
0.2,4,0.9,400,10,0.8,0.66142989,0.997529381,3.364688734,,2.973074725,0.933982808
0.3,8,0.9,200,10,1,0.129865006,0.9999043,3.710811073,,2.973652538,0.933957144
0.2,8,0.9,200,10,0.8,0.64511544,0.99765036,3.479667841,,2.973706275,0.933954757
0.4,8,0.7,100,5,1,0.202889899,0.999767026,3.727252122,,2.973934735,0.933944609
0.4,7,0.8,200,5,0.8,0.155329986,0.999863333,3.633004248,,2.974536889,0.933917857
0.4,7,0.8,300,5,0.8,0.116037441,0.99992269,3.647273266,,2.97467863,0.933911559
0.1,8,0.8,200,3,1,0.222229988,0.999720714,3.847837732,,2.975291167,0.933884339
0.2,6,0.9,400,10,0.6,0.522718218,0.99845737,3.39413085,,2.975517391,0.933874284
0.1,6,0.9,400,10,0.8,0.736039762,0.996940981,3.459346323,,2.976979994,0.933809261
0.1,8,0.6,400,1,0.8,0.14935247,0.999873515,3.580348315,,2.978998065,0.93371949
0.3,6,0.6,300,5,0.8,0.308624343,0.999459379,3.528861915,,2.979080243,0.933715833
0.4,8,0.9,200,10,0.8,0.239379768,0.999675347,3.464264476,,2.980118915,0.933669604
0.1,8,0.6,300,5,1,0.469343421,0.998753761,3.431227094,,2.980636933,0.933646542
0.2,6,0.8,300,10,0.8,0.532168138,0.998400906,3.358976846,,2.980657428,0.93364563
0.4,8,0.9,400,10,0.8,0.115215364,0.999923616,3.46261714,,2.980745366,0.933641715
0.1,5,0.9,400,1,1,0.115815688,0.9999228,3.843632296,,2.981343151,0.933615096
0.1,7,0.9,400,5,0.8,0.294043355,0.999511406,3.552658124,,2.981870102,0.933591627
0.4,8,0.8,100,5,0.6,0.740924054,0.996887858,3.435633381,,2.98251552,0.933562876
0.2,8,0.9,300,3,1,0.112637877,0.999926353,4.055281379,,2.982590404,0.93355954
0.2,5,0.9,300,10,0.8,0.580636711,0.99809686,3.439381955,,2.982770204,0.933551529
0.2,8,0.9,400,3,1,0.112399349,0.99992666,4.054038812,,2.982890006,0.933546191
0.2,8,0.9,200,3,1,0.112553767,0.999926559,4.053655122,,2.98331663,0.933527181
0.3,4,0.8,300,10,0.8,0.633421705,0.997734692,3.374883646,,2.983574989,0.933515667
0.2,6,0.8,400,5,0.6,0.358517098,0.99927243,3.418224879,,2.98410935,0.93349185
0.1,5,0.9,300,1,1,0.131768836,0.999901288,3.846917205,,2.985039155,0.933450398
0.4,6,0.6,400,5,0.6,0.31025302,0.999454253,3.531754244,,2.985197056,0.933443357
0.3,6,0.8,200,10,0.6,0.916764772,0.995255128,3.339576562,,2.985274421,0.933439907
0.2,7,0.9,400,10,0.6,0.470124477,0.998753114,3.469893692,,2.985615361,0.933424703
0.4,8,0.9,300,10,0.8,0.128500606,0.999905967,3.460629056,,2.985923014,0.933410982
0.3,8,0.6,200,5,0.8,0.50274593,0.998571232,3.597247485,,2.986555857,0.933382753
0.3,5,0.8,300,5,0.6,0.368172066,0.999231232,3.392151517,,2.987420093,0.933344192
0.4,5,0.8,200,10,0.8,0.529099697,0.998419619,3.365597805,,2.987491425,0.933341009
0.4,7,0.8,200,5,1,0.112802876,0.99992629,3.878865787,,2.987820453,0.933326325
0.4,7,0.8,400,5,1,0.112711624,0.999926244,3.886799902,,2.98798562,0.933318953
0.1,8,0.8,200,5,1,0.463448089,0.998786886,3.804880073,,2.988036181,0.933316697
0.4,7,0.8,300,5,1,0.112555413,0.999926456,3.880074875,,2.988305922,0.933304657
0.2,5,0.9,200,3,0.8,0.364031424,0.999251165,3.711911243,,2.98929331,0.933260575
0.2,5,0.9,400,3,0.8,0.140285909,0.999888263,3.76669368,,2.990021461,0.933228057
0.3,7,0.7,300,1,1,0.113405287,0.999925301,4.269916257,,2.990230521,0.93321872
0.3,7,0.7,200,1,1,0.112734502,0.999926195,4.274390612,,2.990365604,0.933212686
0.2,6,0.6,400,10,1,0.307456979,0.999465166,3.377114495,,2.990825116,0.933192159
0.2,6,0.9,200,5,0.8,0.390971017,0.999137102,3.603365665,,2.991284861,0.933171618
0.4,6,0.6,400,10,1,0.131470435,0.999901874,3.470823291,,2.991822263,0.933147604
0.1,8,0.6,300,1,0.8,0.217883452,0.999731599,3.566259101,,2.99379777,0.933059289
0.2,7,0.8,300,5,0.6,0.425418212,0.998977204,3.47665101,,2.994345848,0.933034777
0.4,7,0.6,400,10,0.8,0.293436879,0.999511109,3.57345689,,2.994770459,0.933015783
0.2,6,0.8,300,10,0.6,0.842574388,0.995993205,3.301954933,,2.995064979,0.933002608
0.3,7,0.7,400,1,1,0.116169884,0.999921609,4.287589066,,2.995127912,0.932999792
0.3,7,0.7,100,1,1,0.11519422,0.999923642,4.270305185,,2.996827785,0.932923719
0.2,6,0.9,200,10,1,0.410891539,0.999046459,3.553145552,,2.997342009,0.932900698
0.2,7,0.6,200,5,0.8,0.781406867,0.996550554,3.571194408,,2.99788587,0.932876346
0.2,4,0.9,400,5,0.8,0.381956573,0.999175921,3.451695944,,2.998329331,0.932856486
0.3,8,0.7,400,10,0.8,0.246465762,0.999656565,3.540213281,,2.998513208,0.93284825
0.2,8,0.9,300,5,1,0.112628368,0.999926448,3.879462993,,2.998662465,0.932841565
0.2,8,0.9,400,5,1,0.112417273,0.999926658,3.87861687,,2.999110158,0.93282151
0.2,6,0.9,400,5,0.6,0.268882343,0.999591335,3.591382635,,2.999421221,0.932807574
0.3,7,0.8,400,3,0.6,0.123928926,0.999912333,3.649336454,,2.999615691,0.932798861
0.2,5,0.9,300,3,0.8,0.186264689,0.999803647,3.743193323,,3.001007498,0.932736485
0.2,8,0.9,200,5,1,0.117174187,0.999921405,3.877002627,,3.001107919,0.932731983
0.1,8,0.6,400,3,1,0.14634034,0.999878862,3.688740407,,3.002023728,0.932690922
0.4,6,0.6,300,5,0.6,0.415326845,0.999023351,3.490244448,,3.002161708,0.932684734
0.3,6,0.8,400,10,0.8,0.208764282,0.999753767,3.571455427,,3.003455396,0.932626707
0.4,6,0.9,200,5,0.8,0.145441993,0.999880182,3.78458801,,3.003479504,0.932625626
0.3,8,0.9,200,10,0.8,0.37089882,0.999222864,3.582965336,,3.005469248,0.932536328
0.1,7,0.6,400,3,0.8,0.430125277,0.998954283,3.509002481,,3.005712178,0.932525421
0.4,6,0.9,100,3,1,0.122166159,0.999914691,3.733484843,,3.005944815,0.932514976
0.3,8,0.8,200,10,0.6,0.851930173,0.995902985,3.351887321,,3.005968722,0.932513902
0.3,5,0.8,200,3,0.8,0.244232034,0.999661639,3.757269822,,3.006266567,0.932500528
0.3,7,0.6,400,5,0.6,0.391109994,0.99913392,3.476597053,,3.006477352,0.932491062
0.4,6,0.9,200,3,1,0.112441545,0.999926617,3.735155054,,3.006483036,0.932490807
0.4,7,0.6,300,10,0.6,0.729271516,0.996993111,3.348811349,,3.006748989,0.932478863
0.4,6,0.9,100,5,0.8,0.418841946,0.999007369,3.775931299,,3.006859924,0.93247388
0.3,7,0.8,200,3,0.6,0.274180544,0.999574524,3.610159914,,3.006983103,0.932468348
0.4,6,0.8,100,3,0.6,0.579378974,0.998098428,3.820529332,,3.007031879,0.932466157
0.4,7,0.9,400,10,0.6,0.190908893,0.999793751,3.530330567,,3.007404144,0.932449435
0.3,8,0.9,400,10,0.6,0.259855056,0.999618848,3.478423496,,3.00758157,0.932441464
0.4,4,0.9,400,10,0.8,0.290869631,0.999521197,3.519515952,,3.007712636,0.932435576
0.4,3,0.9,200,3,1,0.484552172,0.998670056,3.504243768,,3.007816002,0.932430932
0.1,8,0.6,400,5,0.8,0.648368116,0.997625134,3.426212718,,3.007910153,0.932426701
0.3,5,0.6,100,5,1,0.807305365,0.996305559,3.495350442,,3.007940121,0.932425355
0.3,7,0.8,300,3,0.6,0.143216932,0.999883635,3.643187219,,3.008569415,0.932397077
0.2,8,0.8,400,5,0.6,0.288029242,0.999530843,3.465940707,,3.008639547,0.932393925
0.2,7,0.6,200,10,1,0.813093672,0.996263444,3.425475216,,3.008639807,0.932393914
0.3,7,0.9,400,10,0.6,0.2804835,0.999555929,3.450069011,,3.009105639,0.932372977
0.3,4,0.9,200,5,0.6,0.826378678,0.996135756,3.724727355,,3.009224569,0.932367631
0.4,6,0.9,300,3,1,0.112860237,0.999926052,3.737801714,,3.009731417,0.932344846
0.4,5,0.9,400,5,0.6,0.158114183,0.999858392,3.847750574,,3.009818252,0.932340942
0.2,6,0.8,300,5,0.6,0.480666954,0.998693766,3.406577823,,3.010701916,0.932301208
0.4,6,0.6,300,10,1,0.185058892,0.999806133,3.43175781,,3.011421925,0.932268824
0.1,8,0.9,400,1,1,0.112397887,0.999926654,4.308729351,,3.011525748,0.932264154
0.3,8,0.7,300,10,0.8,0.384096774,0.999166435,3.537642802,,3.01195202,0.932244977
0.1,8,0.9,300,1,1,0.11267179,0.999926306,4.310014334,,3.012182112,0.932234624
0.2,4,0.9,300,5,0.8,0.535322233,0.998380827,3.466191825,,3.01220309,0.93223368
0.4,6,0.9,400,3,1,0.112388166,0.999926667,3.737708852,,3.012517357,0.932219539
0.1,8,0.9,200,1,1,0.112878112,0.999926345,4.307977457,,3.012702212,0.932211221
0.3,6,0.9,100,5,1,0.278298212,0.999561,3.787861636,,3.012979585,0.932198738
0.2,6,0.9,200,10,0.8,0.785943953,0.996513706,3.557684233,,3.013342533,0.932182402
0.4,5,0.8,100,5,0.6,0.940947483,0.994986886,3.402051025,,3.013502979,0.93217518
0.2,7,0.8,400,1,0.8,0.112795441,0.999926137,3.972237207,,3.013742721,0.932164388
0.4,7,0.8,100,5,1,0.161361483,0.999852592,3.874132715,,3.013907214,0.932156982
0.3,5,0.8,300,10,0.6,0.673291393,0.997439488,3.313674653,,3.014235751,0.932142191
0.2,7,0.8,200,1,0.8,0.118431612,0.999919663,3.960565031,,3.01504155,0.932105905
0.3,6,0.9,200,10,0.6,0.771474802,0.996640643,3.550135951,,3.01540097,0.932089717
0.3,8,0.6,100,5,0.8,1.081743384,0.993384367,3.595232574,,3.015647465,0.932078614
0.2,7,0.8,300,1,0.8,0.113325476,0.999925502,3.960930615,,3.0159076,0.932066895
0.3,5,0.8,400,10,0.8,0.28727621,0.999533651,3.393916943,,3.015923565,0.932066176
0.3,7,0.8,200,3,1,0.112607669,0.999926449,3.995858553,,3.016132714,0.932056753
0.3,7,0.8,400,3,1,0.112781952,0.999926146,4.003344071,,3.016188346,0.932054247
0.2,8,0.8,300,5,0.6,0.398124961,0.999104592,3.452012564,,3.016375,0.932045837
0.3,7,0.8,300,3,1,0.112596037,0.999926395,3.994914387,,3.016758083,0.932028576
0.3,4,0.8,300,5,0.6,0.572458874,0.998143638,3.454033868,,3.017065423,0.932014725
0.1,7,0.9,400,10,0.8,0.638519133,0.997698956,3.440078849,,3.017282507,0.932004942
0.1,7,0.6,300,5,1,0.509401048,0.998532461,3.431914131,,3.017748392,0.931983942
0.2,6,0.9,300,5,0.6,0.369814753,0.999227509,3.587712099,,3.018139145,0.931966327
0.4,5,0.6,300,10,1,0.254306455,0.999633172,3.395389218,,3.01842451,0.931953461
0.3,6,0.8,300,1,1,0.11348732,0.999925206,3.995146421,,3.018437767,0.931952864
0.3,6,0.8,200,1,1,0.112564078,0.999926428,3.997225829,,3.018934718,0.931930455
0.3,8,0.8,400,3,0.6,0.120172256,0.999917249,3.672457508,,3.019256189,0.931915958
0.3,6,0.8,400,1,1,0.113533959,0.999925144,4.012644095,,3.019926168,0.931885739
0.2,7,0.9,200,10,0.8,0.686549567,0.997339799,3.514187044,,3.020313441,0.931868268
0.3,8,0.6,400,10,0.8,0.394524001,0.999118581,3.413014376,,3.020349404,0.931866645
0.4,4,0.9,300,10,0.8,0.405229476,0.999071398,3.529874336,,3.020469692,0.931861218
0.1,8,0.8,400,10,1,0.340434273,0.999345051,3.521127399,,3.020783912,0.93184704
0.3,8,0.6,300,10,0.8,0.574211428,0.998135528,3.368280881,,3.020786409,0.931846928
0.2,5,0.8,400,5,0.6,0.453382123,0.99883723,3.427109022,,3.021204907,0.931828043
0.3,5,0.6,400,5,0.8,0.269776387,0.999586429,3.520864465,,3.021220751,0.931827328
0.3,5,0.8,400,3,0.8,0.122408293,0.999914166,3.806529735,,3.021819571,0.931800301
0.3,7,0.8,200,10,0.6,0.872188647,0.995705416,3.36503425,,3.021936852,0.931795007
0.3,6,0.6,300,10,1,0.278880382,0.999559469,3.348119238,,3.022200752,0.931783094
0.2,6,0.6,300,5,0.8,0.496741694,0.998603673,3.512560498,,3.022370479,0.931775431
0.4,8,0.6,400,5,1,0.114086138,0.999924462,3.664545616,,3.022554615,0.931767118
0.4,6,0.9,300,5,0.8,0.115373687,0.999923294,3.804760594,,3.023645481,0.931717858
0.1,7,0.8,400,10,1,0.383876661,0.999167491,3.522465504,,3.024104541,0.931697122
0.4,6,0.9,400,5,0.8,0.112943162,0.999926084,3.807882952,,3.024165996,0.931694346
0.2,8,0.6,200,10,1,0.791723675,0.996458053,3.491900894,,3.024374983,0.931684905
0.3,6,0.8,300,10,0.8,0.308921303,0.999460857,3.565666165,,3.024484851,0.931679942
0.3,6,0.8,100,1,1,0.119322037,0.999918023,3.996952537,,3.024772706,0.931666936
0.1,7,0.7,400,3,1,0.126761247,0.999908721,3.809779399,,3.024893075,0.931661498
0.3,7,0.6,300,5,0.6,0.516946768,0.998487732,3.455297524,,3.025109308,0.931651727
0.4,8,0.6,300,5,1,0.113787132,0.999925159,3.654280209,,3.025294006,0.931643381
0.2,6,0.9,300,10,0.6,0.685600379,0.997346444,3.431629306,,3.025499494,0.931634095
0.2,7,0.9,400,5,0.8,0.120902701,0.999916533,3.67369963,,3.026045813,0.931609402
0.4,5,0.9,300,5,0.6,0.202171983,0.999768566,3.830682082,,3.026081521,0.931607788
0.4,8,0.6,200,5,1,0.123639685,0.999913038,3.649110415,,3.026389042,0.931593887
0.1,7,0.9,400,3,1,0.113584616,0.999925643,3.812088254,,3.02737395,0.931549356
0.4,7,0.9,300,10,0.6,0.264807153,0.999603546,3.524501539,,3.027458093,0.931545551
0.3,8,0.6,400,5,0.6,0.377322743,0.999193975,3.474829083,,3.028564658,0.9314955
0.1,6,0.9,400,5,1,0.166486223,0.999843334,3.609456532,,3.028751593,0.931487043
0.4,5,0.8,200,3,0.8,0.168037437,0.999839811,3.676753041,,3.029112331,0.931470722
0.1,7,0.9,400,5,1,0.128216388,0.99990662,3.792534184,,3.029323884,0.931461149
0.4,7,0.6,400,10,0.6,0.587671969,0.998045641,3.37558056,,3.029998633,0.931430613
0.3,5,0.9,400,5,0.6,0.223962266,0.999715917,3.548352064,,3.030315747,0.93141626
0.4,7,0.9,200,10,0.8,0.262142622,0.999610997,3.440902031,,3.030379867,0.931413357
0.4,7,0.9,400,10,0.8,0.117375708,0.999921002,3.452097129,,3.030574879,0.93140453
0.4,8,0.7,400,10,1,0.113674846,0.99992525,3.626336531,,3.031243711,0.931374249
0.3,5,0.8,300,3,0.8,0.140602514,0.99988752,3.786480768,,3.031305061,0.931371471
0.3,8,0.8,300,3,0.6,0.13472679,0.999896712,3.662607048,,3.032026596,0.931338796
0.1,8,0.9,400,10,0.8,0.593567619,0.998011905,3.441458346,,3.032086499,0.931336083
0.2,6,0.8,400,5,1,0.11401514,0.999924985,3.426012115,,3.032493801,0.931317634
0.3,5,0.9,300,5,0.6,0.300054616,0.999490269,3.521282223,,3.032611165,0.931312318
0.2,8,0.8,200,10,0.8,0.777595041,0.996586388,3.503318306,,3.03342325,0.931275526
0.1,8,0.6,300,3,1,0.236154865,0.999685009,3.652474777,,3.034632924,0.931220703
0.2,7,0.9,300,5,0.8,0.149928972,0.999872821,3.662486128,,3.034668396,0.931219095
0.2,4,0.9,300,10,0.8,0.875895726,0.99566797,3.392756906,,3.03492609,0.931207413
0.4,6,0.6,200,10,0.8,0.786377518,0.996506955,3.446757362,,3.035022751,0.931203031
0.3,8,0.7,400,5,0.6,0.234203899,0.999689378,3.573609993,,3.035117834,0.931198721
0.3,8,0.6,300,5,0.6,0.501619808,0.998576677,3.442202408,,3.035664376,0.93117394
0.2,7,0.9,300,5,1,0.11317467,0.999925976,3.800546814,,3.0359504,0.93116097
0.2,7,0.9,400,5,1,0.1124523,0.999926637,3.799604811,,3.036122217,0.931153178
0.2,7,0.9,300,10,0.6,0.624350178,0.997801178,3.489585159,,3.036592306,0.931131857
0.4,7,0.9,300,10,0.8,0.13563104,0.999895579,3.44841327,,3.036899889,0.931117904
0.1,7,0.9,300,3,1,0.121806571,0.999915585,3.81719528,,3.036962946,0.931115044
0.4,5,0.6,400,10,1,0.167252398,0.999841693,3.445207961,,3.037515326,0.931089983
0.2,8,0.6,200,3,0.8,0.476472639,0.99871711,3.581176938,,3.037702272,0.931081501
0.2,7,0.9,200,5,1,0.125615051,0.999910425,3.797903481,,3.037764856,0.931078661
0.3,8,0.9,300,10,0.6,0.367260292,0.99923877,3.474860056,,3.037967736,0.931069454
0.3,5,0.8,400,3,0.6,0.180441493,0.999814952,3.702468676,,3.038249385,0.931056673
0.3,7,0.8,100,3,0.8,0.406674823,0.999064035,3.889680989,,3.038282046,0.931055191
0.2,4,0.8,400,5,0.6,0.679069634,0.997394881,3.234763739,,3.03853172,0.931043859
0.3,4,0.9,400,10,0.8,0.403132344,0.999081893,3.449194794,,3.039276185,0.931010065
0.3,7,0.9,300,10,0.6,0.391464426,0.999135124,3.452393471,,3.039486169,0.931000532
0.1,6,0.8,400,10,0.8,0.831743103,0.996093301,3.420816482,,3.040607355,0.930949618
0.4,8,0.7,300,10,1,0.11826675,0.999920057,3.618063933,,3.04061307,0.930949359
0.4,7,0.6,200,10,0.8,0.755107534,0.996779789,3.521174102,,3.041142,0.930925333
0.2,6,0.8,300,5,1,0.122834447,0.999914026,3.417724657,,3.041765508,0.930897006
0.3,7,0.8,200,3,0.8,0.136974984,0.999893574,3.90255147,,3.042472971,0.930864858
0.4,5,0.8,400,10,0.6,0.386998592,0.999153225,3.305455883,,3.04248323,0.930864392
0.1,7,0.7,300,3,1,0.181742647,0.99981306,3.796791405,,3.042766224,0.93085153
0.1,6,0.9,400,1,1,0.112523451,0.999926526,3.878290831,,3.043402474,0.930822609
0.2,6,0.6,300,10,1,0.496131417,0.998607777,3.332065539,,3.043431564,0.930821286
0.1,6,0.9,300,1,1,0.113835977,0.999925097,3.880299525,,3.044430562,0.930775864
0.2,6,0.8,200,5,1,0.199004896,0.999776238,3.417234713,,3.044583801,0.930768895
0.4,6,0.7,200,5,0.8,0.257406011,0.999624462,3.512890377,,3.044602076,0.930768064
0.2,8,0.9,100,3,1,0.165031718,0.999845488,4.055820845,,3.044735433,0.930761999
0.2,5,0.6,400,5,1,0.194834752,0.999785236,3.489554746,,3.044923582,0.930753441
0.2,7,0.7,400,1,0.8,0.113980572,0.999924606,3.869272871,,3.045418352,0.930730936
0.4,5,0.9,200,5,0.6,0.381750968,0.999175007,3.793031691,,3.045593367,0.930722974
0.3,8,0.8,100,5,0.6,0.962181356,0.99476408,3.596698524,,3.045873213,0.930710242
0.1,7,0.9,300,5,1,0.184150923,0.999808259,3.802024468,,3.046027353,0.930703229
0.3,7,0.8,200,1,0.6,0.130303614,0.999903377,3.80358915,,3.046067482,0.930701403
0.4,5,0.6,100,10,0.8,1.501324156,0.987278312,3.48588995,,3.046153867,0.930697472
0.3,5,0.8,200,5,0.6,0.641914585,0.997669705,3.377409875,,3.046858015,0.930665429
0.4,3,0.9,300,1,0.8,0.314328581,0.999440388,3.766433852,,3.046920254,0.930662596
0.2,7,0.8,200,10,0.8,0.810285991,0.996293412,3.473773622,,3.046957186,0.930660915
0.1,6,0.9,200,1,1,0.127956271,0.999906973,3.879485116,,3.047545724,0.930634126
0.2,7,0.9,200,5,0.8,0.311465582,0.999452183,3.65257905,,3.048251936,0.930601974
0.3,8,0.7,300,5,0.6,0.330557775,0.999381422,3.572623694,,3.04830059,0.930599759
0.2,7,0.7,300,1,0.8,0.11449376,0.999924204,3.869153556,,3.048574759,0.930587274
0.4,8,0.7,200,10,1,0.177500261,0.99982164,3.600871377,,3.048585719,0.930586775
0.1,8,0.9,400,1,0.8,0.112730111,0.999926373,3.771980384,,3.050157663,0.930515173
0.3,7,0.6,400,3,0.8,0.123118526,0.999913215,3.754834148,,3.050240743,0.930511388
0.3,5,0.8,300,10,0.8,0.412046788,0.999041023,3.394786124,,3.050248932,0.930511015
0.3,5,0.6,300,5,0.8,0.39336539,0.999123488,3.48235595,,3.050454418,0.930501652
0.1,6,0.8,100,1,1,0.605657865,0.997914828,3.726464352,,3.05073944,0.930488664
0.3,7,0.8,400,3,0.8,0.112979459,0.999925986,3.930485872,,3.05074563,0.930488382
0.1,5,0.9,200,1,1,0.24301693,0.99966521,3.857318917,,3.050796505,0.930486064
0.3,7,0.6,300,3,0.8,0.14799357,0.999875609,3.731311691,,3.051612621,0.930448868
0.3,7,0.8,100,3,1,0.142985318,0.999884328,3.976094037,,3.051682448,0.930445685
0.1,6,0.9,300,5,1,0.270793356,0.999585462,3.621289805,,3.052940968,0.930388304
0.3,4,0.9,200,1,1,0.138468541,0.999890979,3.881640231,,3.05295049,0.93038787
0.3,8,0.8,200,1,0.6,0.125082089,0.99991074,3.836150219,,3.052990778,0.930386033
0.4,7,0.8,100,5,0.8,0.463504241,0.998784347,3.629397198,,3.053001085,0.930385563
0.1,8,0.9,300,1,0.8,0.115123528,0.999923706,3.769386617,,3.053019204,0.930384736
0.3,7,0.8,300,3,0.8,0.114207438,0.999924723,3.918663214,,3.053401782,0.930367288
0.3,4,0.9,300,1,1,0.117707207,0.999920016,3.881067831,,3.05346075,0.930364598
0.3,4,0.9,300,10,0.8,0.56571304,0.998192619,3.467887658,,3.053571311,0.930359556
0.1,6,0.7,400,5,0.8,0.570760099,0.998160507,3.364006352,,3.053775969,0.93035022
0.4,6,0.8,400,5,0.8,0.11492735,0.999923852,3.614201758,,3.05426873,0.930327741
0.3,4,0.8,400,10,0.6,0.746982842,0.996849559,3.30535228,,3.054842832,0.930301546
0.3,6,0.7,400,5,0.6,0.288064389,0.999529312,3.570310589,,3.055238173,0.930283505
0.4,5,0.8,400,3,0.8,0.115304905,0.999923197,3.702022687,,3.055528665,0.930270247
0.3,6,0.9,300,10,1,0.121266311,0.999916141,3.656359861,,3.055553525,0.930269113
0.4,6,0.8,200,5,0.8,0.185974943,0.999804016,3.594554619,,3.055560432,0.930268797
0.2,7,0.7,200,1,0.8,0.134518088,0.99989707,3.857919785,,3.0558358,0.930256228
0.3,8,0.8,200,3,0.6,0.25628229,0.999628037,3.623597772,,3.05651179,0.930225368
0.2,7,0.6,400,5,1,0.124341139,0.999911936,3.551373585,,3.056746419,0.930214656
0.3,7,0.6,200,3,0.8,0.295583525,0.999504836,3.701926907,,3.057280315,0.930190276
0.3,6,0.9,400,10,1,0.113756479,0.999925393,3.660405433,,3.05735102,0.930187047
0.4,6,0.8,300,5,0.8,0.122056011,0.999914974,3.601588433,,3.057485527,0.930180904
0.3,5,0.8,300,3,0.6,0.235035554,0.999686036,3.681205674,,3.05767503,0.930172249
0.3,8,0.6,100,10,1,1.118945979,0.99292499,3.465546244,,3.057823675,0.93016546
0.3,4,0.9,400,1,1,0.113652193,0.999925072,3.882781256,,3.058056504,0.930154825
0.3,4,0.9,100,1,1,0.341945745,0.999336072,3.905161028,,3.058187784,0.930148828
