learning_rate,depth,subsample,iterations,l2_leaf_reg,CV-10-train-RMSE,CV-10-train-R2,CV-10-validation-RMSE,CV-10-validation-R2,test-RMSE,test-R2
0.1,8,0.6,200,3,0.801520443,0.996335316,5.993650813,0.760060648,2.839298276,0.934151514
0.2,3,0.8,400,10,1.608674746,0.985381914,6.329602785,0.733186266,2.839374722,0.934147968
0.4,7,0.7,400,3,0.078042148,0.999944964,5.982714202,0.760902467,2.839668364,0.934134347
0.3,3,0.6,300,1,0.636636097,0.997632233,5.702818028,0.783748826,2.841775757,0.934036549
0.2,3,0.8,300,1,0.780921714,0.996429909,5.986320718,0.761141467,2.845874967,0.93384611
0.4,7,0.6,300,3,0.082287384,0.999944441,5.95653006,0.764269115,2.846608965,0.933811981
0.4,7,0.6,400,3,0.078377199,0.999944947,5.956683569,0.764242462,2.846974427,0.933794985
0.4,8,0.7,200,10,0.306666767,0.99945895,6.189195828,0.736864709,2.847234821,0.933782874
0.2,8,0.7,200,1,0.092592882,0.999940201,6.167479432,0.747710072,2.848070854,0.933743981
0.2,8,0.7,400,1,0.077366198,0.999944981,6.168633292,0.747565739,2.850201,0.933644835
0.2,6,0.9,300,10,0.884680768,0.995566114,6.07732647,0.753371564,2.85061514,0.933625551
0.2,8,0.7,300,1,0.07923181,0.999944893,6.168572559,0.747577533,2.850618063,0.933625414
0.1,5,0.8,400,1,0.257170925,0.999615893,6.109060552,0.752775929,2.851502373,0.933584227
0.2,8,0.6,100,3,0.795610941,0.996400927,6.081880551,0.750428657,2.851600571,0.933579653
0.4,7,0.6,200,3,0.105158147,0.99993064,5.959424201,0.764143754,2.851613348,0.933579057
0.2,3,0.6,400,5,1.164998735,0.992295058,5.948266871,0.760514111,2.851940922,0.933563796
0.2,3,0.6,200,5,2.061720715,0.975831066,6.290186714,0.733594946,2.851951815,0.933563289
0.2,8,0.9,300,3,0.094611268,0.999937754,5.901681361,0.763439837,2.852243966,0.933549677
0.2,8,0.9,400,3,0.081354148,0.999944485,5.89980231,0.763537647,2.852349408,0.933544764
0.1,5,0.9,400,10,1.742895705,0.982804285,6.171224817,0.746605838,2.853475329,0.933492289
0.4,8,0.7,300,10,0.145434468,0.999878897,6.165513061,0.73790004,2.853689186,0.93348232
0.4,8,0.7,400,10,0.10109143,0.999934234,6.153698435,0.738652725,2.854491938,0.933444891
0.4,8,0.6,200,3,0.090191305,0.999941494,5.953705158,0.751002891,2.854869464,0.933427285
0.2,8,0.9,300,10,0.59020658,0.998036218,6.067058678,0.746390397,2.857458164,0.933306499
0.1,8,0.7,400,1,0.091883093,0.999940085,5.935799749,0.760647369,2.858388677,0.933263055
0.4,8,0.6,300,3,0.07893714,0.999944901,5.952394696,0.751110308,2.858753518,0.933246017
0.4,8,0.6,400,3,0.077341569,0.99994498,5.952204751,0.751124779,2.859527719,0.933209856
0.2,8,0.9,200,3,0.185070789,0.999803544,5.921244394,0.762238137,2.86025013,0.933176105
0.3,8,0.7,100,1,0.114857838,0.999919614,6.127243198,0.74263739,2.862096254,0.933089815
0.1,5,0.8,300,1,0.426950234,0.998953994,6.105428303,0.753458644,2.862570462,0.933067642
0.1,8,0.7,300,1,0.12586133,0.999905467,5.939527936,0.760562931,2.862999739,0.933047565
0.3,3,0.7,200,5,1.436487075,0.988345146,6.086251357,0.754834087,2.86353439,0.933022557
0.3,8,0.7,200,1,0.078225117,0.999944945,6.126579276,0.742421497,2.864784947,0.932964044
0.3,8,0.7,300,1,0.077090466,0.999944983,6.126554585,0.742415716,2.865335397,0.93293828
0.3,8,0.7,400,1,0.077031201,0.999944983,6.126564636,0.742414451,2.865358305,0.932937208
0.4,3,0.8,300,10,1.141077858,0.992572694,6.037101093,0.758598505,2.866218125,0.932896954
0.3,8,0.6,400,10,0.151194902,0.999867158,6.061569631,0.753774464,2.866655657,0.932876466
0.4,7,0.6,100,3,0.317794655,0.999411194,5.999091335,0.762021249,2.867920981,0.932817197
0.3,6,0.6,300,10,0.473535912,0.998687853,6.015701604,0.76024523,2.870852608,0.932679776
0.2,3,0.7,400,10,1.599695065,0.985500032,6.334598076,0.73321473,2.871252922,0.932661001
0.1,8,0.9,200,3,0.834606782,0.996061054,5.963626017,0.757514763,2.872959161,0.932580945
0.3,5,0.6,300,10,0.627796451,0.997747618,5.736799057,0.779866953,2.874404423,0.932513096
0.2,5,0.8,200,10,1.675608882,0.984110602,6.215575264,0.74313104,2.87535462,0.932468471
0.3,8,0.6,300,10,0.246896442,0.999649207,6.070577776,0.753228709,2.876422875,0.932418282
0.3,3,0.8,200,10,2.054734683,0.976081992,6.637898232,0.703266592,2.876748874,0.932402963
0.1,5,0.9,300,5,1.368407985,0.989429133,6.149980143,0.749514181,2.877725849,0.932357042
0.2,8,0.8,400,10,0.323957615,0.999403749,6.361355637,0.727602447,2.877879464,0.93234982
0.3,3,0.6,200,1,0.989774489,0.994365609,5.833263956,0.775053324,2.879208858,0.932287305
0.3,5,0.8,400,10,0.382671285,0.999163564,5.843725883,0.773571946,2.879779056,0.932260483
0.2,8,0.8,100,5,1.3343008,0.989856574,6.29034726,0.730305187,2.881376078,0.93218533
0.4,5,0.7,300,10,0.394296822,0.999117352,5.993026846,0.764772281,2.881724177,0.932168944
0.3,3,0.9,300,10,1.559719102,0.986202385,6.337260973,0.730968992,2.881758895,0.93216731
0.3,5,0.9,200,10,1.109374027,0.993038831,6.081311392,0.758126359,2.88180303,0.932165232
0.4,3,0.7,400,10,0.867968244,0.995685819,5.79577784,0.774608386,2.881856872,0.932162697
0.1,8,0.7,200,1,0.275638351,0.999565706,5.946671069,0.760850857,2.882436971,0.932135384
0.4,5,0.7,400,10,0.254385653,0.999631384,5.967340714,0.766229222,2.883058901,0.932106095
0.3,6,0.6,200,10,0.825722027,0.996062758,6.068701445,0.756251299,2.883152696,0.932101677
0.3,5,0.9,300,10,0.680837108,0.997370289,6.029983009,0.761407409,2.88651173,0.931943375
0.4,3,0.6,200,3,0.998672602,0.994271988,6.023972478,0.758553443,2.887043222,0.93191831
0.1,8,0.9,400,1,0.084822682,0.999943549,5.876091108,0.763748626,2.887724557,0.931886172
0.3,7,0.8,100,3,0.4825332,0.998673872,6.401328339,0.723510375,2.889467813,0.931803909
0.3,3,0.6,300,5,1.131920424,0.992688449,5.925658158,0.762158811,2.890397985,0.931759995
0.1,8,0.9,300,1,0.107858513,0.999927163,5.880961466,0.763496264,2.890500091,0.931755174
0.3,3,0.9,100,1,1.475583924,0.987612311,6.191050826,0.74763638,2.891072157,0.931728158
0.2,6,0.6,200,5,0.713600922,0.997109596,5.880734851,0.769258729,2.891684046,0.931699256
0.1,8,0.7,400,5,0.408616135,0.999052531,5.983876641,0.750271719,2.891902674,0.931688928
0.1,5,0.9,200,3,1.520047305,0.986953946,6.164868644,0.747750824,2.892613608,0.931655337
0.3,3,0.8,200,3,1.103571722,0.993063312,6.222029364,0.748375369,2.89300041,0.931637057
0.3,6,0.8,300,3,0.103571881,0.999930642,5.971287096,0.765357135,2.89307448,0.931633557
0.3,6,0.6,400,10,0.300546952,0.999469772,5.995218644,0.761455581,2.893173398,0.931628882
0.3,6,0.8,400,3,0.084275888,0.999943601,5.969338014,0.765482479,2.893405188,0.931617926
0.3,6,0.8,200,3,0.189234414,0.999794895,5.981207054,0.764555421,2.893589508,0.931609213
0.1,6,0.8,400,1,0.144545731,0.999879705,5.838219085,0.773520733,2.893761589,0.931601079
0.1,5,0.8,200,1,0.844814527,0.995962471,6.139385363,0.751526742,2.895476326,0.931519993
0.1,5,0.6,200,3,1.595577707,0.985557855,6.079360256,0.755274833,2.896840051,0.931455472
0.2,3,0.8,200,3,1.616221771,0.985245527,6.379316854,0.730534637,2.897097072,0.931443308
0.3,5,0.9,400,10,0.445485973,0.998866927,6.032424467,0.76156334,2.897588463,0.93142005
0.2,6,0.6,400,5,0.246058651,0.999653689,5.803481205,0.773985623,2.897663819,0.931416483
0.2,6,0.6,300,5,0.38632305,0.999144987,5.825686587,0.772854509,2.899232181,0.931342221
0.2,3,0.8,200,5,1.978286156,0.977854402,6.382898112,0.724156144,2.899846637,0.931313116
0.3,7,0.8,100,10,1.780422484,0.982019653,6.422316431,0.721325822,2.902418951,0.931191204
0.2,3,0.8,300,5,1.430205034,0.988452,6.167321831,0.744491387,2.90357183,0.93113653
0.2,5,0.7,200,1,0.320777344,0.99941255,6.273206563,0.741769256,2.904229488,0.931105331
0.1,6,0.8,300,1,0.252707788,0.999634843,5.836741412,0.773836235,2.9046661,0.931084615
0.3,7,0.8,100,1,0.147840411,0.999874059,6.079899406,0.752419934,2.906101795,0.931016472
0.2,7,0.8,100,3,0.956458049,0.994823796,6.217652469,0.745986525,2.907650915,0.930942908
0.1,7,0.7,300,5,0.870765933,0.995712154,6.087026885,0.753087115,2.907730652,0.93093912
0.3,5,0.8,300,10,0.600440464,0.997946447,5.87944033,0.771116922,2.908671399,0.930894426
0.1,8,0.9,200,1,0.247539848,0.999653098,5.896472693,0.76287426,2.909615053,0.930849579
0.3,6,0.9,100,3,0.699610213,0.99722776,5.877987076,0.761145788,2.909808646,0.930840377
0.3,5,0.8,100,5,1.334907643,0.989883431,6.145017341,0.753749968,2.910669747,0.930799438
0.4,8,0.8,200,5,0.110386744,0.999924117,6.272789127,0.739499993,2.910954678,0.930785889
0.2,7,0.8,100,5,1.47461273,0.987729929,6.310252153,0.735047081,2.911126493,0.930777718
0.2,3,0.9,400,3,0.8430664,0.995869384,6.263031971,0.738040547,2.911407309,0.930764363
0.3,7,0.8,200,1,0.080498914,0.999944717,6.07784437,0.752707825,2.911487724,0.930760538
0.1,6,0.8,200,1,0.576027695,0.998110092,5.853320256,0.773383834,2.912326758,0.930720625
0.1,5,0.9,200,1,0.821485832,0.996183396,5.912767875,0.767819055,2.913469712,0.930666237
0.4,8,0.8,300,5,0.081571882,0.999944416,6.26923264,0.739565005,2.914853942,0.930600338
0.3,7,0.8,300,1,0.077362545,0.99994498,6.07765384,0.752728816,2.915199524,0.930583881
0.3,7,0.8,400,1,0.077058593,0.999944983,6.077652779,0.752729172,2.915678846,0.930561053
0.2,5,0.7,300,1,0.162751253,0.999848186,6.28761837,0.740293222,2.915785576,0.930555969
0.2,8,0.9,300,1,0.077679549,0.999944974,6.014460103,0.754411038,2.915819834,0.930554337
0.2,8,0.9,200,1,0.084924643,0.99994364,6.015777772,0.754369933,2.915824454,0.930554117
0.2,8,0.9,400,1,0.077093435,0.999944983,6.014361754,0.75441522,2.916230506,0.930534774
0.1,7,0.7,400,10,1.132436869,0.992745367,6.039433848,0.757343771,2.917039611,0.930496222
0.3,3,0.9,200,10,2.151506232,0.97362714,6.638090327,0.705111653,2.918236731,0.930439163
0.4,8,0.8,400,5,0.077952413,0.999944958,6.268762338,0.739570755,2.918533701,0.930425005
0.1,8,0.7,400,3,0.208020328,0.999754249,5.918079688,0.762603061,2.919277986,0.930389515
0.3,6,0.9,100,5,1.143281976,0.992585025,5.900083819,0.766699539,2.920569193,0.930327923
0.2,5,0.9,400,10,0.764085901,0.996698512,5.943882635,0.764010816,2.920660437,0.93032357
0.1,8,0.8,200,3,0.828048008,0.996130469,5.94349245,0.760665969,2.922537969,0.930233959
0.1,5,0.6,200,5,2.034987211,0.976493988,6.068811833,0.755487794,2.923216041,0.930201581
0.2,5,0.9,300,10,1.107418087,0.993077754,6.015508526,0.758266201,2.923528197,0.930186674
0.2,3,0.8,400,1,0.571892551,0.998011331,5.946648718,0.763318741,2.923702361,0.930178355
0.4,3,0.6,300,3,0.664770167,0.99741327,5.920471969,0.766614153,2.923821617,0.930172659
0.2,3,0.8,300,10,2.038624354,0.976470601,6.526023162,0.716028873,2.924797703,0.930126029
0.2,5,0.7,400,1,0.11031295,0.999924512,6.296459549,0.739617478,2.92487893,0.930122148
0.4,8,0.8,100,5,0.429875846,0.998956341,6.313044309,0.73777851,2.925561066,0.930089551
0.3,3,0.8,200,5,1.401118225,0.988856504,6.336553711,0.732372967,2.93022631,0.929866408
0.1,7,0.6,200,3,1.000111663,0.994331471,5.730771664,0.78117258,2.931200222,0.92981978
0.3,3,0.7,300,5,0.997637921,0.994348972,5.932893813,0.768329251,2.931515263,0.929804693
0.2,4,0.7,400,5,0.61630064,0.997808842,5.904006694,0.765296685,2.933489133,0.929710132
0.2,5,0.9,400,3,0.169863944,0.999831838,6.129513054,0.749656745,2.933886957,0.929691067
0.3,5,0.8,200,10,1.043580418,0.993850341,5.977642713,0.764092589,2.934032007,0.929684114
0.2,8,0.6,100,1,0.313038599,0.999446981,6.117299574,0.749930177,2.934914203,0.929641823
0.2,3,0.9,300,1,0.724559241,0.996930631,6.24745939,0.739450551,2.935223966,0.929626971
0.4,3,0.8,200,10,1.630581662,0.984900749,6.172286196,0.747109164,2.936315209,0.929574635
0.1,8,0.7,300,3,0.37448125,0.999208616,5.930113346,0.762497185,2.937791591,0.929503797
0.2,8,0.8,300,10,0.559072596,0.998234533,6.402443755,0.725012529,2.939119075,0.929440073
0.2,7,0.9,400,1,0.077356482,0.99994498,6.39313455,0.730627121,2.939305245,0.929431134
0.3,3,0.6,400,5,0.86398888,0.995708081,5.846988415,0.767649993,2.939333264,0.929429789
0.3,3,0.8,100,3,2.024001836,0.976807937,6.520684798,0.722640706,2.939860317,0.929404479
0.2,7,0.9,300,1,0.079376007,0.999944874,6.393085138,0.730634296,2.940519803,0.929372802
0.4,3,0.8,400,10,0.861722123,0.995749618,5.963352907,0.763904269,2.941867389,0.929308053
0.3,7,0.8,100,5,0.899298312,0.995429947,6.193960962,0.744618967,2.942485428,0.929278348
0.2,7,0.9,200,1,0.095204857,0.999938891,6.393308373,0.730694904,2.942491054,0.929278077
0.3,8,0.6,200,10,0.503713581,0.998552346,6.108281496,0.750481856,2.944358164,0.929188298
0.2,6,0.7,400,10,0.561575476,0.998190135,5.845358008,0.772604581,2.944656957,0.929173925
0.1,4,0.8,400,3,0.995902186,0.994365271,6.187865533,0.744681717,2.944798798,0.929167102
0.2,7,0.6,200,10,1.10310473,0.993067168,5.921386038,0.765469397,2.945395115,0.929138412
0.2,5,0.9,300,3,0.285419487,0.999531655,6.12773938,0.749632865,2.945673743,0.929125004
0.2,8,0.9,100,1,0.249493375,0.999648478,6.038003182,0.753518032,2.947049129,0.929058804
0.2,8,0.6,200,1,0.095462046,0.999938036,6.096246357,0.751129102,2.948521868,0.928987882
0.4,5,0.7,200,10,0.716790066,0.997074636,6.048823639,0.760869432,2.949543673,0.928938656
0.3,6,0.9,200,3,0.178557844,0.999816143,5.8252464,0.764870384,2.949829458,0.928924885
0.2,3,0.8,100,1,2.188235274,0.972801957,6.4492014,0.722793094,2.95308438,0.928767946
0.1,3,0.8,300,1,1.56970956,0.986072941,6.392976009,0.729660643,2.953129067,0.92876579
0.1,3,0.6,400,1,1.359712386,0.989560716,6.083970339,0.752431075,2.95338696,0.928753348
0.3,8,0.6,300,3,0.083604273,0.999943918,6.108933244,0.745289935,2.953503947,0.928747703
0.3,8,0.6,400,3,0.07845455,0.999944933,6.109394974,0.74524442,2.955589925,0.928647021
0.3,8,0.8,400,5,0.082455309,0.999944197,5.862978861,0.762448611,2.956016349,0.92862643
0.3,8,0.6,200,3,0.110553543,0.999924327,6.106544584,0.745486708,2.956124354,0.928621214
0.3,8,0.8,300,5,0.09893444,0.999934697,5.868259837,0.762187363,2.957427549,0.928558266
0.2,3,0.9,300,5,1.434172077,0.988368824,6.343366445,0.727985294,2.957823005,0.928539159
0.2,8,0.6,300,1,0.07970326,0.999944823,6.094149512,0.751230677,2.958125515,0.928524541
0.3,8,0.9,200,5,0.168024713,0.99983391,5.894047997,0.764895021,2.959003598,0.928482102
0.1,7,0.7,100,1,1.324285793,0.990043622,6.190472348,0.750063163,2.959207355,0.928472252
0.2,4,0.7,300,5,0.875388734,0.995636419,5.960858669,0.76077823,2.959775567,0.92844478
0.3,8,0.9,300,5,0.092311287,0.99993846,5.88673831,0.7652152,2.960392291,0.928414958
0.2,8,0.6,400,1,0.077504961,0.999944978,6.09419977,0.751218722,2.960506851,0.928409417
0.2,8,0.9,200,10,1.167207125,0.992304476,6.216847848,0.736433997,2.960617392,0.928404071
0.3,3,0.9,200,1,0.727784325,0.996863447,6.09091216,0.756336959,2.961364705,0.928367922
0.2,6,0.6,400,10,0.539585045,0.998342662,5.729687442,0.784822997,2.962269961,0.928324121
0.3,8,0.9,400,5,0.080199554,0.999944603,5.884858683,0.765297481,2.962434156,0.928316175
0.3,8,0.6,200,5,0.200352207,0.99977046,5.949168179,0.755643198,2.962463074,0.928314776
0.1,5,0.7,400,10,1.627865449,0.984984589,6.044325109,0.758705278,2.963630914,0.928258246
0.1,6,0.8,400,5,0.717036915,0.997089474,5.816422501,0.774837141,2.965202179,0.928182153
0.3,8,0.8,200,5,0.187720111,0.999799976,5.885484303,0.761275103,2.966446184,0.928121881
0.4,3,0.9,200,10,1.716028474,0.983304301,6.695138897,0.698949903,2.96644895,0.928121747
0.4,7,0.9,400,10,0.115572992,0.999917972,6.145460232,0.744213009,2.967262022,0.928082339
0.3,6,0.9,300,3,0.096134965,0.999935692,5.818529006,0.76533132,2.96800009,0.928046558
0.1,8,0.9,400,10,1.151166215,0.992457727,6.162173568,0.741902002,2.968680273,0.928013574
0.3,8,0.6,300,5,0.110679734,0.999926029,5.927031717,0.757052896,2.970122244,0.927943626
0.2,7,0.7,100,3,0.96133278,0.994776891,6.290990601,0.730724921,2.970720993,0.927914571
0.4,8,0.6,100,10,0.946506995,0.994874397,6.299963967,0.739495122,2.971509894,0.92787628
0.2,5,0.9,200,3,0.596730699,0.997985546,6.112049478,0.749921472,2.971683016,0.927867876
0.4,3,0.6,400,3,0.498771271,0.998525719,5.862171305,0.770514284,2.972115496,0.927846879
0.3,8,0.6,400,5,0.08825456,0.999942539,5.921630347,0.757410943,2.972946142,0.927806543
0.3,6,0.9,400,3,0.08149967,0.999944181,5.818771363,0.765355357,2.974225768,0.927744382
0.2,5,0.8,100,5,2.09742412,0.975098531,6.238655351,0.741913888,2.974630678,0.927724707
0.2,8,0.9,400,5,0.109069683,0.999924996,5.849735265,0.768916435,2.976618976,0.927628054
0.2,8,0.7,200,10,0.981957127,0.994531486,6.115441058,0.746235061,2.978042551,0.927558814
0.4,6,0.9,400,10,0.179383305,0.999808662,5.981274434,0.757379077,2.978473767,0.927537833
0.2,5,0.8,100,3,1.515058932,0.987033877,6.19691735,0.747726986,2.979214446,0.927501789
0.2,8,0.9,100,3,0.778268791,0.996581806,6.028459704,0.755841281,2.981321104,0.927399223
0.2,3,0.6,200,3,1.755702697,0.982483015,6.314404645,0.736485469,2.982616382,0.927336125
0.1,5,0.8,300,10,2.213670741,0.972241203,6.381845126,0.727240473,2.986452223,0.927149104
0.1,3,0.8,200,1,2.207789596,0.972439713,6.607183946,0.709014431,2.987958393,0.927075603
0.2,3,0.6,300,3,1.252979706,0.991085295,6.087630728,0.754488476,2.988065316,0.927070383
0.4,7,0.9,300,10,0.190017262,0.999790965,6.146168951,0.744383583,2.988328737,0.927057524
0.1,8,0.7,300,10,1.469197826,0.987780172,6.152939743,0.744999967,2.988779404,0.927035522
0.3,8,0.6,100,3,0.35705219,0.999276881,6.131446534,0.744300268,2.989704232,0.92699036
0.2,3,0.7,200,3,1.651241343,0.984598125,6.089634043,0.749664646,2.991201461,0.926917216
0.3,6,0.8,400,5,0.105463648,0.999927101,5.71650795,0.779437892,2.991555543,0.926899912
0.3,5,0.7,400,5,0.200719246,0.999771166,6.07212943,0.757761474,2.992432545,0.926857046
0.1,3,0.9,300,1,1.516211023,0.986987684,6.150378526,0.748287191,2.992442652,0.926856552
0.1,6,0.9,200,3,1.216013944,0.991651522,6.132718921,0.746479258,2.993276046,0.926815805
0.4,3,0.6,400,10,0.932426571,0.995052346,5.80234187,0.771943416,2.993746561,0.926792796
0.3,6,0.8,300,5,0.158467878,0.99985303,5.719124922,0.779265397,2.994098666,0.926775575
0.2,8,0.9,300,5,0.180289798,0.999814302,5.856048124,0.768767113,2.99421698,0.926769787
0.3,5,0.7,300,5,0.31104641,0.99944478,6.077322574,0.757624648,2.994584645,0.926751802
0.3,3,0.7,100,1,1.676636113,0.984080035,6.106049552,0.755519378,2.995383506,0.926712716
0.1,8,0.7,300,5,0.699019507,0.997231006,6.036170419,0.747071333,2.995539113,0.926705102
0.4,3,0.6,100,3,1.859362075,0.980354852,6.384586743,0.730087479,2.997466168,0.926610769
0.3,3,0.6,200,5,1.570480238,0.985987838,6.13490162,0.745918413,2.998057237,0.926581823
0.2,5,0.9,200,5,0.97485218,0.994633398,6.17079375,0.746850298,2.998214547,0.926574118
0.3,3,0.9,400,10,1.225138021,0.991473201,6.201625053,0.742151878,2.998957552,0.926537721
0.1,5,0.7,400,5,0.935847369,0.995055843,5.751972394,0.780435335,3.000213868,0.926476159
0.1,7,0.7,400,3,0.302287026,0.999480162,6.118755796,0.749626488,3.000776069,0.926448602
0.4,6,0.9,300,10,0.316797319,0.999420839,5.996242147,0.75609825,3.002511784,0.92636349
0.1,4,0.6,400,5,1.411408777,0.988707001,5.99362193,0.76041578,3.003113203,0.926333987
0.3,8,0.9,100,5,0.71625734,0.997079482,5.964499874,0.760481294,3.004973184,0.926242709
0.2,8,0.6,400,5,0.123548994,0.99990889,6.342022843,0.726718257,3.005715321,0.926206273
0.1,3,0.6,400,3,1.763078043,0.982421147,6.210462869,0.742665009,3.006064499,0.926189126
0.4,7,0.7,400,10,0.124646593,0.999907781,6.291090584,0.728874601,3.00653457,0.92616604
0.1,8,0.6,400,10,0.93429356,0.995018893,5.989631238,0.761636947,3.008296193,0.926079492
0.2,6,0.7,300,10,0.83441683,0.996037796,5.917139018,0.767246016,3.008656878,0.926061765
0.4,6,0.7,300,5,0.120450682,0.99991271,6.03323358,0.758070427,3.009242259,0.92603299
0.2,6,0.6,300,10,0.797821286,0.996386628,5.783351836,0.781130016,3.009722469,0.926009381
0.3,6,0.8,200,5,0.340687143,0.999341583,5.750138831,0.777215738,3.009933429,0.925999009
0.2,3,0.7,300,3,1.170617823,0.992246491,5.907553199,0.764946064,3.011682387,0.925912985
0.1,4,0.8,300,3,1.382660055,0.989180783,6.306893143,0.733202442,3.012646624,0.925865537
0.2,5,0.9,400,5,0.322884641,0.999399379,6.096202763,0.753773966,3.012984146,0.925848925
0.4,6,0.7,200,5,0.224951324,0.999712045,6.051713683,0.75686533,3.013145211,0.925840997
0.1,7,0.8,300,10,1.770453029,0.982153506,6.34246084,0.732587536,3.013463309,0.925825338
0.4,7,0.7,300,10,0.196107978,0.999779998,6.307074319,0.728123281,3.013738504,0.92581179
0.2,5,0.9,300,5,0.5282276,0.998414271,6.098066362,0.753379885,3.014080304,0.925794961
0.4,6,0.7,400,5,0.091955661,0.999940106,6.029674808,0.758246576,3.014599661,0.925769387
0.3,3,0.9,100,5,2.442686045,0.96627029,6.551171185,0.712356923,3.014662723,0.925766281
0.3,3,0.8,300,5,0.990496118,0.99436381,6.225071712,0.743121836,3.015532595,0.925723435
0.2,7,0.9,100,1,0.335958566,0.999358732,6.403068928,0.730591794,3.015932336,0.925703741
0.1,3,0.9,200,1,2.133041681,0.974287021,6.319762199,0.733743462,3.016564205,0.925672606
0.2,8,0.6,300,5,0.199017804,0.999774962,6.341751252,0.727026239,3.017565421,0.925623259
0.4,8,0.7,100,10,0.985338221,0.994463304,6.348697909,0.725415069,3.01777136,0.925613106
0.1,6,0.8,300,5,1.112039706,0.992967555,5.927958101,0.766453379,3.020072155,0.925499636
0.3,6,0.8,100,3,0.664827527,0.99750253,6.052198789,0.759683884,3.020183272,0.925494154
0.1,3,0.8,400,3,1.628107666,0.985037713,6.17879858,0.745091376,3.021222857,0.925442853
0.3,8,0.8,100,5,0.73528658,0.996947056,5.989461346,0.755117254,3.021326678,0.925437729
0.3,3,0.8,300,3,0.749651085,0.996735686,6.152897508,0.753208384,3.023018412,0.925354206
0.3,5,0.7,200,5,0.573277096,0.998103833,6.105732433,0.755904161,3.02368503,0.925321282
0.4,6,0.7,400,10,0.176145811,0.999822108,5.844488748,0.772811608,3.024340244,0.925288913
0.3,3,0.7,400,5,0.736288394,0.996901312,5.827061337,0.776683619,3.024745905,0.925268869
0.1,6,0.8,400,10,1.394362711,0.988996553,6.120732376,0.750438576,3.02631669,0.925191232
0.2,3,0.9,200,5,2.016148824,0.976992038,6.509290382,0.711497004,3.028417668,0.925087326
0.1,6,0.9,400,1,0.12659197,0.99990497,5.926691087,0.764382557,3.029640712,0.925026806
0.2,6,0.9,200,10,1.520405459,0.986895733,6.289982868,0.737371074,3.030005538,0.925008748
0.1,7,0.7,300,3,0.510317521,0.998523783,6.132381514,0.749314865,3.030310914,0.924993632
0.2,3,0.7,300,10,2.017620175,0.976866926,6.50694814,0.718447181,3.031562173,0.924931677
0.2,4,0.7,200,5,1.365648612,0.989453301,6.125031839,0.746329653,3.031869395,0.924916461
0.3,6,0.8,300,1,0.07912283,0.999944872,6.02506572,0.752347898,3.032200421,0.924900064
0.3,6,0.8,400,1,0.077461848,0.999944978,6.02522511,0.752341989,3.032358211,0.924892248
0.3,6,0.6,200,5,0.413150924,0.99902174,5.806761302,0.774086905,3.032504208,0.924885016
0.2,5,0.6,400,10,0.743244263,0.996864389,5.813928282,0.775465916,3.032516625,0.9248844
0.1,6,0.9,300,1,0.22285291,0.999715572,5.928563573,0.764230164,3.032527847,0.924883844
0.4,6,0.7,100,5,0.728325366,0.996992591,6.141372635,0.750737971,3.032821443,0.924869299
0.3,5,0.7,200,3,0.346604715,0.999318537,6.226025829,0.749817451,3.03297404,0.924861738
0.1,8,0.7,100,1,1.121429,0.992861903,6.082827449,0.752255553,3.033224976,0.924849305
0.2,5,0.7,100,1,0.952114293,0.994881101,6.339212116,0.737828318,3.033354909,0.924842866
0.3,6,0.8,200,1,0.089329945,0.999941265,6.025556247,0.752283539,3.033699902,0.924825769
0.2,3,0.7,200,1,1.265475007,0.990936627,6.004141401,0.759122936,3.034791892,0.924771641
0.3,8,0.6,100,5,0.696014142,0.997230888,6.043827616,0.750188599,3.035217743,0.924750527
0.3,6,0.8,100,1,0.231923591,0.999696502,6.043296241,0.750437699,3.035800934,0.924721607
0.1,8,0.8,400,5,0.438722427,0.998912843,5.922481418,0.760934561,3.036444145,0.924689705
0.1,8,0.7,200,3,0.790874548,0.996463022,6.003188716,0.758367111,3.038543227,0.924585545
0.3,6,0.6,300,5,0.208690671,0.999749896,5.769940758,0.776265349,3.038913044,0.924567187
0.1,3,0.8,300,3,2.061616892,0.975999559,6.364380382,0.729043457,3.039158329,0.924555009
0.2,8,0.9,200,5,0.433133953,0.998938582,5.894129905,0.766389883,3.039676068,0.924529302
0.4,7,0.7,200,10,0.40873099,0.999044881,6.347685855,0.725893296,3.040179884,0.924504282
0.1,6,0.9,200,1,0.542647866,0.998326722,5.947941117,0.763044359,3.042581869,0.92438494
0.1,8,0.9,400,5,0.428998525,0.998960217,6.032512602,0.753182773,3.042617636,0.924383162
0.2,3,0.8,300,3,1.132978405,0.992699436,6.20325806,0.745275245,3.04481422,0.924273941
0.2,3,0.8,400,5,1.11098446,0.993024853,6.061585122,0.753590056,3.045207961,0.924254355
0.3,3,0.8,400,5,0.749452549,0.996710025,6.136425506,0.749937792,3.045488211,0.924240412
0.2,6,0.7,200,1,0.171228068,0.999832558,6.06237469,0.75109089,3.04676243,0.924177004
0.4,6,0.7,300,10,0.287772918,0.999528902,5.852299396,0.772544668,3.046863793,0.924171959
0.2,8,0.6,200,5,0.436336074,0.998916331,6.368541343,0.725853789,3.047924103,0.924119173
0.4,3,0.7,100,5,2.036672322,0.976346059,6.255454448,0.737296708,3.048380902,0.924096427
0.1,6,0.7,400,3,0.432413911,0.998942655,5.860346055,0.771106182,3.050883935,0.923971726
