PI-content,CF-content,Sizing agent-content,GP-content,TS_pred,TC_pred,Pareto_optimal
0.84,0.05,0.005,0.11,47.780746,4.409448,FALSE
0.84,0.05,0.01,0.11,59.17167,5.273938,FALSE
0.84,0.05,0.015,0.11,59.17167,5.273938,FALSE
0.84,0.05,0.02,0.11,62.059216,8.110716,FALSE
0.84,0.05,0.025,0.11,62.059216,8.110716,FALSE
0.84,0.05,0.03,0.11,59.088448,7.4003835,FALSE
0.84,0.05,0.035,0.11,59.088448,7.4003835,FALSE
0.84,0.05,0.04,0.11,55.22535,5.535204,FALSE
0.84,0.05,0.045,0.11,55.22535,5.535204,FALSE
0.84,0.05,0.05,0.11,51.736794,5.236531,FALSE
0.84,0.05,0.055,0.11,51.736794,5.236531,FALSE
0.84,0.06,0,0.1,47.780746,4.409448,FALSE
0.84,0.06,0.005,0.1,47.780746,4.409448,FALSE
0.84,0.06,0.01,0.1,59.17167,5.273938,FALSE
0.84,0.06,0.015,0.1,59.17167,5.273938,FALSE
0.84,0.06,0.02,0.1,62.059216,8.110716,FALSE
0.84,0.06,0.025,0.1,62.059216,8.110716,FALSE
0.84,0.06,0.03,0.1,59.088448,7.4003835,FALSE
0.84,0.06,0.035,0.1,59.088448,7.4003835,FALSE
0.84,0.06,0.04,0.1,55.22535,5.535204,FALSE
0.84,0.06,0.045,0.1,55.22535,5.535204,FALSE
0.84,0.06,0.05,0.1,51.736794,5.236531,FALSE
0.84,0.06,0.055,0.1,51.736794,5.236531,FALSE
0.84,0.07,0,0.09,48.096493,4.1485333,FALSE
0.84,0.07,0.005,0.09,48.096493,4.1485333,FALSE
0.84,0.07,0.01,0.09,59.596004,4.622226,FALSE
0.84,0.07,0.015,0.09,59.596004,4.622226,FALSE
0.84,0.07,0.02,0.09,62.73699,7.0647593,FALSE
0.84,0.07,0.025,0.09,62.73699,7.0647593,FALSE
0.84,0.07,0.03,0.09,59.56015,7.087932,FALSE
0.84,0.07,0.035,0.09,59.56015,7.087932,FALSE
0.84,0.07,0.04,0.09,55.60648,4.9375806,FALSE
0.84,0.07,0.045,0.09,55.60648,4.9375806,FALSE
0.84,0.07,0.05,0.09,52.144035,4.6202335,FALSE
0.84,0.07,0.055,0.09,52.144035,4.6202335,FALSE
0.84,0.08,0,0.08,58.322433,4.648346,FALSE
0.84,0.08,0.005,0.08,58.322433,4.648346,FALSE
0.84,0.08,0.01,0.08,67.16415,5.095133,FALSE
0.84,0.08,0.015,0.08,67.16415,5.095133,FALSE
0.84,0.08,0.02,0.08,71.19712,7.5376654,FALSE
0.84,0.08,0.025,0.08,71.19712,7.5376654,FALSE
0.84,0.08,0.03,0.08,67.71992,7.5608387,FALSE
0.84,0.08,0.035,0.08,67.71992,7.5608387,FALSE
0.84,0.08,0.04,0.08,62.371826,5.410487,FALSE
0.84,0.08,0.045,0.08,62.371826,5.410487,FALSE
0.84,0.08,0.05,0.08,57.738785,5.093141,FALSE
0.84,0.08,0.055,0.08,57.738785,5.093141,FALSE
0.84,0.09,0,0.07,58.288795,3.8155854,FALSE
0.84,0.09,0.005,0.07,58.288795,3.8155854,FALSE
0.84,0.09,0.01,0.07,67.16415,4.327034,FALSE
0.84,0.09,0.015,0.07,67.16415,4.327034,FALSE
0.84,0.09,0.02,0.07,71.19712,6.6117334,FALSE
0.84,0.09,0.025,0.07,71.19712,6.6117334,FALSE
0.84,0.09,0.03,0.07,67.71992,6.827098,FALSE
0.84,0.09,0.035,0.07,67.71992,6.827098,FALSE
0.84,0.09,0.04,0.07,62.371826,4.7843366,FALSE
0.84,0.09,0.045,0.07,62.371826,4.7843366,FALSE
0.84,0.09,0.05,0.07,57.738785,4.4669905,FALSE
0.84,0.09,0.055,0.07,57.738785,4.4669905,FALSE
0.84,0.1,0,0.06,59.82406,4.144928,FALSE
0.84,0.1,0.005,0.06,59.82406,4.144928,FALSE
0.84,0.1,0.01,0.06,68.01571,4.666011,FALSE
0.84,0.1,0.015,0.06,68.01571,4.666011,FALSE
0.84,0.1,0.02,0.06,71.57397,7.5837708,FALSE
0.84,0.1,0.025,0.06,71.57397,7.5837708,FALSE
0.84,0.1,0.03,0.06,66.861435,7.7424135,FALSE
0.84,0.1,0.035,0.06,66.861435,7.7424135,FALSE
0.84,0.1,0.04,0.06,63.70412,5.544592,FALSE
0.84,0.1,0.045,0.06,63.70412,5.544592,FALSE
0.84,0.1,0.05,0.06,59.5656,5.2184653,FALSE
0.84,0.1,0.055,0.06,59.5656,5.2184653,FALSE
0.84,0.11,0,0.05,59.82406,4.144928,FALSE
0.84,0.11,0.005,0.05,59.82406,4.144928,FALSE
0.84,0.11,0.01,0.05,68.01571,4.666011,FALSE
0.84,0.11,0.015,0.05,68.01571,4.666011,FALSE
0.84,0.11,0.02,0.05,71.57397,7.5837708,FALSE
0.84,0.11,0.025,0.05,71.57397,7.5837708,FALSE
0.84,0.11,0.03,0.05,66.861435,7.7424135,FALSE
0.84,0.11,0.035,0.05,66.861435,7.7424135,FALSE
0.84,0.11,0.04,0.05,63.70412,5.544592,FALSE
0.84,0.11,0.045,0.05,63.70412,5.544592,FALSE
0.84,0.11,0.05,0.05,59.5656,5.2184653,FALSE
0.84,0.11,0.055,0.05,59.5656,5.2184653,FALSE
0.84,0.12,0,0.04,59.82406,4.236564,FALSE
0.84,0.12,0.005,0.04,59.82406,4.236564,FALSE
0.84,0.12,0.01,0.04,68.01571,4.757647,FALSE
0.84,0.12,0.015,0.04,68.01571,4.757647,FALSE
0.84,0.12,0.02,0.04,71.57397,7.6754065,FALSE
0.84,0.12,0.025,0.04,71.57397,7.6754065,FALSE
0.84,0.12,0.03,0.04,66.861435,7.7760983,FALSE
0.84,0.12,0.035,0.04,66.861435,7.7760983,FALSE
0.84,0.12,0.04,0.04,63.70412,5.544592,FALSE
0.84,0.12,0.045,0.04,63.70412,5.544592,FALSE
0.84,0.12,0.05,0.04,59.5656,5.2184653,FALSE
0.84,0.12,0.055,0.04,59.5656,5.2184653,FALSE
0.84,0.13,0,0.03,59.341843,3.754191,FALSE
0.84,0.13,0.005,0.03,59.341843,3.754191,FALSE
0.84,0.13,0.01,0.03,67.76707,4.442806,FALSE
0.84,0.13,0.015,0.03,67.76707,4.442806,FALSE
0.84,0.13,0.02,0.03,71.423775,7.3368134,FALSE
0.84,0.13,0.025,0.03,71.423775,7.3368134,FALSE
0.84,0.13,0.03,0.03,66.75386,7.844455,FALSE
0.84,0.13,0.035,0.03,66.75386,7.844455,FALSE
0.84,0.13,0.04,0.03,63.9379,6.012739,FALSE
0.84,0.13,0.045,0.03,63.9379,6.012739,FALSE
0.84,0.13,0.05,0.03,60.853565,6.039672,FALSE
0.84,0.13,0.055,0.03,60.853565,6.039672,FALSE
0.84,0.14,0,0.02,58.635532,3.899768,FALSE
0.84,0.14,0.005,0.02,58.635532,3.899768,FALSE
0.84,0.14,0.01,0.02,67.06077,4.522205,FALSE
0.84,0.14,0.015,0.02,67.06077,4.522205,FALSE
0.84,0.14,0.02,0.02,70.717476,7.386453,FALSE
0.84,0.14,0.025,0.02,70.717476,7.386453,FALSE
0.84,0.14,0.03,0.02,66.04756,7.8518505,FALSE
0.84,0.14,0.035,0.02,66.04756,7.8518505,FALSE
0.84,0.14,0.04,0.02,63.231544,5.964013,FALSE
0.84,0.14,0.045,0.02,63.231544,5.964013,FALSE
0.84,0.14,0.05,0.02,60.14725,5.990946,FALSE
0.84,0.14,0.055,0.02,60.14725,5.990946,FALSE
0.84,0.15,0,0.01,58.635532,3.899768,FALSE
0.84,0.15,0.005,0.01,58.635532,3.899768,FALSE
0.84,0.15,0.01,0.01,67.06077,4.522205,FALSE
0.84,0.15,0.015,0.01,67.06077,4.522205,FALSE
0.84,0.15,0.02,0.01,70.717476,7.386453,FALSE
0.84,0.15,0.025,0.01,70.717476,7.386453,FALSE
0.84,0.15,0.03,0.01,66.04756,7.8518505,FALSE
0.84,0.15,0.035,0.01,66.04756,7.8518505,FALSE
0.84,0.15,0.04,0.01,63.231544,5.964013,FALSE
0.84,0.15,0.045,0.01,63.231544,5.964013,FALSE
0.84,0.15,0.05,0.01,60.14725,5.990946,FALSE
0.84,0.15,0.055,0.01,60.14725,5.990946,FALSE
0.86,0,0,0.14,58.526257,3.3950696,FALSE
0.86,0,0.005,0.14,58.526257,3.3950696,FALSE
0.86,0,0.01,0.14,66.812874,4.3515472,FALSE
0.86,0,0.015,0.14,66.812874,4.3515472,FALSE
0.86,0,0.02,0.14,67.859695,6.6130342,FALSE
0.86,0,0.025,0.14,67.859695,6.6130342,FALSE
0.86,0,0.03,0.14,67.9635,7.461905,FALSE
0.86,0,0.035,0.14,67.9635,7.461905,FALSE
0.86,0,0.04,0.14,64.2956,6.2798223,FALSE
0.86,0,0.045,0.14,64.2956,6.2798223,FALSE
0.86,0,0.05,0.14,62.431183,6.0018764,FALSE
0.86,0,0.055,0.14,62.431183,6.0018764,FALSE
0.86,0.01,0,0.13,61.33985,3.17956,FALSE
0.86,0.01,0.005,0.13,61.33985,3.17956,FALSE
0.86,0.01,0.01,0.13,70.16775,4.1360373,FALSE
0.86,0.01,0.015,0.13,70.16775,4.1360373,FALSE
0.86,0.01,0.02,0.13,71.48807,6.531421,FALSE
0.86,0.01,0.025,0.13,71.48807,6.531421,FALSE
0.86,0.01,0.03,0.13,71.58281,7.380292,FALSE
0.86,0.01,0.035,0.13,71.58281,7.380292,FALSE
0.86,0.01,0.04,0.13,67.386604,6.1982093,FALSE
0.86,0.01,0.045,0.13,67.386604,6.1982093,FALSE
0.86,0.01,0.05,0.13,65.18385,5.9202633,FALSE
0.86,0.01,0.055,0.13,65.18385,5.9202633,FALSE
0.86,0.02,0,0.12,62.669308,3.2681687,FALSE
0.86,0.02,0.005,0.12,62.669308,3.2681687,FALSE
0.86,0.02,0.01,0.12,70.48843,3.8860178,FALSE
0.86,0.02,0.015,0.12,70.48843,3.8860178,FALSE
0.86,0.02,0.02,0.12,71.8421,6.031673,FALSE
0.86,0.02,0.025,0.12,71.8421,6.031673,FALSE
0.86,0.02,0.03,0.12,71.94359,5.7940755,FALSE
0.86,0.02,0.035,0.12,71.94359,5.7940755,FALSE
0.86,0.02,0.04,0.12,67.69157,4.2500124,FALSE
0.86,0.02,0.045,0.12,67.69157,4.2500124,FALSE
0.86,0.02,0.05,0.12,65.4413,3.9397807,FALSE
0.86,0.02,0.055,0.12,65.4413,3.9397807,FALSE
0.86,0.03,0,0.11,56.624016,3.426122,FALSE
0.86,0.03,0.005,0.11,56.624016,3.426122,FALSE
0.86,0.03,0.01,0.11,66.70913,3.9895792,FALSE
0.86,0.03,0.015,0.11,66.70913,3.9895792,FALSE
0.86,0.03,0.02,0.11,68.25144,6.0694647,FALSE
0.86,0.03,0.025,0.11,68.25144,6.0694647,FALSE
0.86,0.03,0.03,0.11,68.39903,5.831867,FALSE
0.86,0.03,0.035,0.11,68.39903,5.831867,FALSE
0.86,0.03,0.04,0.11,63.328407,4.287804,FALSE
0.86,0.03,0.045,0.11,63.328407,4.287804,FALSE
0.86,0.03,0.05,0.11,60.365425,3.9775724,FALSE
0.86,0.03,0.055,0.11,60.365425,3.9775724,FALSE
0.86,0.04,0,0.1,56.624016,3.426122,FALSE
0.86,0.04,0.005,0.1,56.624016,3.426122,FALSE
0.86,0.04,0.01,0.1,66.70913,3.9895792,FALSE
0.86,0.04,0.015,0.1,66.70913,3.9895792,FALSE
0.86,0.04,0.02,0.1,68.25144,6.0694647,FALSE
0.86,0.04,0.025,0.1,68.25144,6.0694647,FALSE
0.86,0.04,0.03,0.1,68.39903,5.831867,FALSE
0.86,0.04,0.035,0.1,68.39903,5.831867,FALSE
0.86,0.04,0.04,0.1,63.328407,4.287804,FALSE
0.86,0.04,0.045,0.1,63.328407,4.287804,FALSE
0.86,0.04,0.05,0.1,60.365425,3.9775724,FALSE
0.86,0.04,0.055,0.1,60.365425,3.9775724,FALSE
0.86,0.05,0,0.09,55.445698,2.7724476,FALSE
0.86,0.05,0.005,0.09,55.445698,2.7724476,FALSE
0.86,0.05,0.01,0.09,65.72351,2.7143447,FALSE
0.86,0.05,0.015,0.09,65.72351,2.7143447,FALSE
0.86,0.05,0.02,0.09,67.401344,4.0379343,FALSE
0.86,0.05,0.025,0.09,67.401344,4.0379343,FALSE
0.86,0.05,0.03,0.09,67.58771,4.7480054,FALSE
0.86,0.05,0.035,0.09,67.58771,4.7480054,FALSE
0.86,0.05,0.04,0.09,62.40053,3.2378292,FALSE
0.86,0.05,0.045,0.09,62.40053,3.2378292,FALSE
0.86,0.05,0.05,0.09,59.44095,2.9593754,FALSE
0.86,0.05,0.055,0.09,59.44095,2.9593754,FALSE
0.86,0.06,0,0.08,55.445698,2.7724476,FALSE
0.86,0.06,0.005,0.08,55.445698,2.7724476,FALSE
0.86,0.06,0.01,0.08,65.72351,2.7143447,FALSE
0.86,0.06,0.015,0.08,65.72351,2.7143447,FALSE
0.86,0.06,0.02,0.08,67.401344,4.0379343,FALSE
0.86,0.06,0.025,0.08,67.401344,4.0379343,FALSE
0.86,0.06,0.03,0.08,67.58771,4.7480054,FALSE
0.86,0.06,0.035,0.08,67.58771,4.7480054,FALSE
0.86,0.06,0.04,0.08,62.40053,3.2378292,FALSE
0.86,0.06,0.045,0.08,62.40053,3.2378292,FALSE
0.86,0.06,0.05,0.08,59.44095,2.9593754,FALSE
0.86,0.06,0.055,0.08,59.44095,2.9593754,FALSE
0.86,0.07,0,0.07,55.52972,2.293785,FALSE
0.86,0.07,0.005,0.07,55.52972,2.293785,FALSE
0.86,0.07,0.01,0.07,65.84755,2.4634972,FALSE
0.86,0.07,0.015,0.07,65.84755,2.4634972,FALSE
0.86,0.07,0.02,0.07,67.802734,3.9704251,FALSE
0.86,0.07,0.025,0.07,67.802734,3.9704251,FALSE
0.86,0.07,0.03,0.07,67.74423,4.7030053,FALSE
0.86,0.07,0.035,0.07,67.74423,4.7030053,FALSE
0.86,0.07,0.04,0.07,62.466488,3.0060267,FALSE
0.86,0.07,0.045,0.07,62.466488,3.0060267,FALSE
0.86,0.07,0.05,0.07,59.5069,2.715715,FALSE
0.86,0.07,0.055,0.07,59.5069,2.715715,FALSE
0.86,0.08,0,0.06,66.274765,2.7360437,FALSE
0.86,0.08,0.005,0.06,66.274765,2.7360437,FALSE
0.86,0.08,0.01,0.06,73.22739,2.8756394,FALSE
0.86,0.08,0.015,0.06,73.22739,2.8756394,FALSE
0.86,0.08,0.02,0.06,75.445656,4.2577624,FALSE
0.86,0.08,0.025,0.06,75.445656,4.2577624,FALSE
0.86,0.08,0.03,0.06,75.387146,5.0825386,FALSE
0.86,0.08,0.035,0.06,75.387146,5.0825386,FALSE
0.86,0.08,0.04,0.06,69.712425,3.3855598,FALSE
0.86,0.08,0.045,0.06,69.712425,3.3855598,FALSE
0.86,0.08,0.05,0.06,66.372765,3.0952475,FALSE
0.86,0.08,0.055,0.06,66.372765,3.0952475,FALSE
0.86,0.09,0,0.05,66.274765,2.7360437,FALSE
0.86,0.09,0.005,0.05,66.274765,2.7360437,FALSE
0.86,0.09,0.01,0.05,73.22739,2.8756394,FALSE
0.86,0.09,0.015,0.05,73.22739,2.8756394,FALSE
0.86,0.09,0.02,0.05,75.445656,4.2577624,FALSE
0.86,0.09,0.025,0.05,75.445656,4.2577624,FALSE
0.86,0.09,0.03,0.05,75.387146,5.0825386,FALSE
0.86,0.09,0.035,0.05,75.387146,5.0825386,FALSE
0.86,0.09,0.04,0.05,69.712425,3.3855598,FALSE
0.86,0.09,0.045,0.05,69.712425,3.3855598,FALSE
0.86,0.09,0.05,0.05,66.372765,3.0952475,FALSE
0.86,0.09,0.055,0.05,66.372765,3.0952475,FALSE
0.86,0.1,0,0.04,66.00563,3.2450697,FALSE
0.86,0.1,0.005,0.04,66.00563,3.2450697,FALSE
0.86,0.1,0.01,0.04,72.823166,3.3975124,FALSE
0.86,0.1,0.015,0.04,72.823166,3.3975124,FALSE
0.86,0.1,0.02,0.04,75.11958,5.537502,FALSE
0.86,0.1,0.025,0.04,75.11958,5.537502,FALSE
0.86,0.1,0.03,0.04,73.82573,6.155409,FALSE
0.86,0.1,0.035,0.04,73.82573,6.155409,FALSE
0.86,0.1,0.04,0.04,69.331696,4.269687,FALSE
0.86,0.1,0.045,0.04,69.331696,4.269687,FALSE
0.86,0.1,0.05,0.04,65.978004,3.9705958,FALSE
0.86,0.1,0.055,0.04,65.978004,3.9705958,FALSE
0.86,0.11,0,0.03,66.00563,3.2450697,FALSE
0.86,0.11,0.005,0.03,66.00563,3.2450697,FALSE
0.86,0.11,0.01,0.03,72.823166,3.3975124,FALSE
0.86,0.11,0.015,0.03,72.823166,3.3975124,FALSE
0.86,0.11,0.02,0.03,75.11958,5.537502,FALSE
0.86,0.11,0.025,0.03,75.11958,5.537502,FALSE
0.86,0.11,0.03,0.03,73.82573,6.155409,FALSE
0.86,0.11,0.035,0.03,73.82573,6.155409,FALSE
0.86,0.11,0.04,0.03,69.331696,4.269687,FALSE
0.86,0.11,0.045,0.03,69.331696,4.269687,FALSE
0.86,0.11,0.05,0.03,65.978004,3.9705958,FALSE
0.86,0.11,0.055,0.03,65.978004,3.9705958,FALSE
0.86,0.12,0,0.02,66.00563,3.2349288,FALSE
0.86,0.12,0.005,0.02,66.00563,3.2349288,FALSE
0.86,0.12,0.01,0.02,72.823166,3.381578,FALSE
0.86,0.12,0.015,0.02,72.823166,3.381578,FALSE
0.86,0.12,0.02,0.02,75.11958,5.537502,FALSE
0.86,0.12,0.025,0.02,75.11958,5.537502,FALSE
0.86,0.12,0.03,0.02,73.82573,6.155409,FALSE
0.86,0.12,0.035,0.02,73.82573,6.155409,FALSE
0.86,0.12,0.04,0.02,69.331696,4.269687,FALSE
0.86,0.12,0.045,0.02,69.331696,4.269687,FALSE
0.86,0.12,0.05,0.02,65.978004,3.9705958,FALSE
0.86,0.12,0.055,0.02,65.978004,3.9705958,FALSE
0.86,0.13,0,0.01,65.69991,2.7411437,FALSE
0.86,0.13,0.005,0.01,65.69991,2.7411437,FALSE
0.86,0.13,0.01,0.01,72.76767,3.0553236,FALSE
0.86,0.13,0.015,0.01,72.76767,3.0553236,FALSE
0.86,0.13,0.02,0.01,75.130585,5.187495,FALSE
0.86,0.13,0.025,0.01,75.130585,5.187495,FALSE
0.86,0.13,0.04,0.01,69.74788,4.726422,FALSE
0.86,0.13,0.045,0.01,69.74788,4.726422,FALSE
0.86,0.13,0.05,0.01,67.39577,4.7803893,FALSE
0.86,0.13,0.055,0.01,67.39577,4.7803893,FALSE
0.86,0.14,0,0,65.435356,2.895716,FALSE
0.86,0.14,0.005,0,65.435356,2.895716,FALSE
0.86,0.14,0.01,0,72.50311,3.1495106,FALSE
0.86,0.14,0.015,0,72.50311,3.1495106,FALSE
0.86,0.14,0.02,0,74.86603,5.2359886,FALSE
0.86,0.14,0.025,0,74.86603,5.2359886,FALSE
0.86,0.14,0.04,0,69.48332,4.6765485,FALSE
0.86,0.14,0.045,0,69.48332,4.6765485,FALSE
0.86,0.14,0.05,0,67.13121,4.730516,FALSE
0.86,0.14,0.055,0,67.13121,4.730516,FALSE
0.88,0,0,0.12,62.669308,3.2681687,FALSE
0.88,0,0.005,0.12,62.669308,3.2681687,FALSE
0.88,0,0.01,0.12,70.48843,3.8860178,FALSE
0.88,0,0.015,0.12,70.48843,3.8860178,FALSE
0.88,0,0.02,0.12,71.8421,6.031673,FALSE
0.88,0,0.025,0.12,71.8421,6.031673,FALSE
0.88,0,0.03,0.12,71.94359,5.7940755,FALSE
0.88,0,0.035,0.12,71.94359,5.7940755,FALSE
0.88,0,0.04,0.12,67.69157,4.2500124,FALSE
0.88,0,0.045,0.12,67.69157,4.2500124,FALSE
0.88,0,0.05,0.12,65.4413,3.9397807,FALSE
0.88,0,0.055,0.12,65.4413,3.9397807,FALSE
0.88,0.01,0,0.11,62.669308,3.2681687,FALSE
0.88,0.01,0.005,0.11,62.669308,3.2681687,FALSE
0.88,0.01,0.01,0.11,70.48843,3.8860178,FALSE
0.88,0.01,0.015,0.11,70.48843,3.8860178,FALSE
0.88,0.01,0.02,0.11,71.8421,6.031673,FALSE
0.88,0.01,0.025,0.11,71.8421,6.031673,FALSE
0.88,0.01,0.03,0.11,71.94359,5.7940755,FALSE
0.88,0.01,0.035,0.11,71.94359,5.7940755,FALSE
0.88,0.01,0.04,0.11,67.69157,4.2500124,FALSE
0.88,0.01,0.045,0.11,67.69157,4.2500124,FALSE
0.88,0.01,0.05,0.11,65.4413,3.9397807,FALSE
0.88,0.01,0.055,0.11,65.4413,3.9397807,FALSE
0.88,0.02,0,0.1,62.669308,3.2681687,FALSE
0.88,0.02,0.005,0.1,62.669308,3.2681687,FALSE
0.88,0.02,0.01,0.1,70.48843,3.8860178,FALSE
0.88,0.02,0.015,0.1,70.48843,3.8860178,FALSE
0.88,0.02,0.02,0.1,71.8421,6.031673,FALSE
0.88,0.02,0.025,0.1,71.8421,6.031673,FALSE
0.88,0.02,0.03,0.1,71.94359,5.7940755,FALSE
0.88,0.02,0.035,0.1,71.94359,5.7940755,FALSE
0.88,0.02,0.04,0.1,67.69157,4.2500124,FALSE
0.88,0.02,0.045,0.1,67.69157,4.2500124,FALSE
0.88,0.02,0.05,0.1,65.4413,3.9397807,FALSE
0.88,0.02,0.055,0.1,65.4413,3.9397807,FALSE
0.88,0.03,0,0.09,56.718716,2.8794348,FALSE
0.88,0.03,0.005,0.09,56.718716,2.8794348,FALSE
0.88,0.03,0.01,0.09,66.88607,2.8889396,FALSE
0.88,0.03,0.015,0.09,66.88607,2.8889396,FALSE
0.88,0.03,0.02,0.09,68.40452,4.233405,FALSE
0.88,0.03,0.025,0.09,68.40452,4.233405,FALSE
0.88,0.03,0.03,0.09,68.59088,4.898999,FALSE
0.88,0.03,0.035,0.09,68.59088,4.898999,FALSE
0.88,0.03,0.04,0.09,63.520245,3.3641562,FALSE
0.88,0.03,0.045,0.09,63.520245,3.3641562,FALSE
0.88,0.03,0.05,0.09,60.583378,3.0471091,FALSE
0.88,0.03,0.055,0.09,60.583378,3.0471091,FALSE
0.88,0.04,0,0.08,56.718716,2.8794348,FALSE
0.88,0.04,0.005,0.08,56.718716,2.8794348,FALSE
0.88,0.04,0.01,0.08,66.88607,2.8889396,FALSE
0.88,0.04,0.015,0.08,66.88607,2.8889396,FALSE
0.88,0.04,0.02,0.08,68.40452,4.233405,FALSE
0.88,0.04,0.025,0.08,68.40452,4.233405,FALSE
0.88,0.04,0.03,0.08,68.59088,4.898999,FALSE
0.88,0.04,0.035,0.08,68.59088,4.898999,FALSE
0.88,0.04,0.04,0.08,63.520245,3.3641562,FALSE
0.88,0.04,0.045,0.08,63.520245,3.3641562,FALSE
0.88,0.04,0.05,0.08,60.583378,3.0471091,FALSE
0.88,0.04,0.055,0.08,60.583378,3.0471091,FALSE
0.88,0.05,0,0.07,55.431995,2.353633,FALSE
0.88,0.05,0.005,0.07,55.431995,2.353633,FALSE
0.88,0.05,0.01,0.07,65.72351,2.3601897,FALSE
0.88,0.05,0.015,0.07,65.72351,2.3601897,FALSE
0.88,0.05,0.02,0.07,67.401344,3.5259445,FALSE
0.88,0.05,0.025,0.07,67.401344,3.5259445,FALSE
0.88,0.05,0.03,0.07,67.58771,4.4282074,FALSE
0.88,0.05,0.035,0.07,67.58771,4.4282074,FALSE
0.88,0.05,0.04,0.07,62.40053,3.025622,FALSE
0.88,0.05,0.045,0.07,62.40053,3.025622,FALSE
0.88,0.05,0.05,0.07,59.44095,2.747168,FALSE
0.88,0.05,0.055,0.07,59.44095,2.747168,FALSE
0.88,0.06,0,0.06,59.607624,2.265582,FALSE
0.88,0.06,0.005,0.06,59.607624,2.265582,FALSE
0.88,0.06,0.01,0.06,69.057846,2.2689295,FALSE
0.88,0.06,0.015,0.06,69.057846,2.2689295,FALSE
0.88,0.06,0.02,0.06,70.52967,3.3098788,FALSE
0.88,0.06,0.025,0.06,70.52967,3.3098788,FALSE
0.88,0.06,0.03,0.06,70.716034,4.3043375,FALSE
0.88,0.06,0.035,0.06,70.716034,4.3043375,FALSE
0.88,0.06,0.04,0.06,65.920265,2.901752,FALSE
0.88,0.06,0.045,0.06,65.920265,2.901752,FALSE
0.88,0.06,0.05,0.06,63.04835,2.6232982,FALSE
0.88,0.06,0.055,0.06,63.04835,2.6232982,FALSE
0.88,0.07,0,0.05,59.609158,2.2057343,FALSE
0.88,0.07,0.005,0.05,59.609158,2.2057343,FALSE
0.88,0.07,0.01,0.05,69.181885,2.372237,FALSE
0.88,0.07,0.015,0.05,69.181885,2.372237,FALSE
0.88,0.07,0.02,0.05,70.931076,3.7543595,FALSE
0.88,0.07,0.025,0.05,70.931076,3.7543595,FALSE
0.88,0.07,0.03,0.05,70.872574,4.5791354,FALSE
0.88,0.07,0.035,0.05,70.872574,4.5791354,FALSE
0.88,0.07,0.04,0.05,65.98621,2.8821564,FALSE
0.88,0.07,0.045,0.05,65.98621,2.8821564,FALSE
0.88,0.07,0.05,0.05,63.11431,2.5918446,FALSE
0.88,0.07,0.055,0.05,63.11431,2.5918446,FALSE
0.88,0.08,0,0.04,66.274765,2.82768,FALSE
0.88,0.08,0.005,0.04,66.274765,2.82768,FALSE
0.88,0.08,0.01,0.04,73.22739,2.967276,FALSE
0.88,0.08,0.015,0.04,73.22739,2.967276,FALSE
0.88,0.08,0.02,0.04,75.445656,4.3493996,FALSE
0.88,0.08,0.025,0.04,75.445656,4.3493996,FALSE
0.88,0.08,0.03,0.04,75.387146,5.1162233,FALSE
0.88,0.08,0.035,0.04,75.387146,5.1162233,FALSE
0.88,0.08,0.04,0.04,69.712425,3.3855598,FALSE
0.88,0.08,0.045,0.04,69.712425,3.3855598,FALSE
0.88,0.08,0.05,0.04,66.372765,3.0952475,FALSE
0.88,0.08,0.055,0.04,66.372765,3.0952475,FALSE
0.88,0.09,0,0.03,66.274765,2.82768,FALSE
0.88,0.09,0.005,0.03,66.274765,2.82768,FALSE
0.88,0.09,0.01,0.03,73.22739,2.967276,FALSE
0.88,0.09,0.015,0.03,73.22739,2.967276,FALSE
0.88,0.09,0.02,0.03,75.445656,4.3493996,FALSE
0.88,0.09,0.025,0.03,75.445656,4.3493996,FALSE
0.88,0.09,0.03,0.03,75.387146,5.1162233,FALSE
0.88,0.09,0.035,0.03,75.387146,5.1162233,FALSE
0.88,0.09,0.04,0.03,69.712425,3.3855598,FALSE
0.88,0.09,0.045,0.03,69.712425,3.3855598,FALSE
0.88,0.09,0.05,0.03,66.372765,3.0952475,FALSE
0.88,0.09,0.055,0.03,66.372765,3.0952475,FALSE
0.88,0.1,0,0.02,66.00563,3.2349288,FALSE
0.88,0.1,0.005,0.02,66.00563,3.2349288,FALSE
0.88,0.1,0.01,0.02,72.823166,3.381578,FALSE
0.88,0.1,0.015,0.02,72.823166,3.381578,FALSE
0.88,0.1,0.02,0.02,75.11958,5.537502,FALSE
0.88,0.1,0.025,0.02,75.11958,5.537502,FALSE
0.88,0.1,0.03,0.02,73.82573,6.155409,FALSE
0.88,0.1,0.035,0.02,73.82573,6.155409,FALSE
0.88,0.1,0.04,0.02,69.331696,4.269687,FALSE
0.88,0.1,0.045,0.02,69.331696,4.269687,FALSE
0.88,0.1,0.05,0.02,65.978004,3.9705958,FALSE
0.88,0.1,0.055,0.02,65.978004,3.9705958,FALSE
0.88,0.11,0,0.01,66.00563,3.2349288,FALSE
0.88,0.11,0.005,0.01,66.00563,3.2349288,FALSE
0.88,0.11,0.01,0.01,72.823166,3.381578,FALSE
0.88,0.11,0.015,0.01,72.823166,3.381578,FALSE
0.88,0.11,0.02,0.01,75.11958,5.537502,FALSE
0.88,0.11,0.025,0.01,75.11958,5.537502,FALSE
0.88,0.11,0.03,0.01,73.82573,6.155409,FALSE
