learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,CV-10-train-RMSE,CV-10-train-R2,CV-10-validation-RMSE,CV-10-validation-R2,test-RMSE,test-R2
0.2,7,0.8,100,5,0.6,3.215479328671843,0.9574029304459467,13.31732955437304,-0.14631118349281302,15.573697769135155,-0.5136938957074302
0.2,7,0.9,100,5,0.6,2.624845215430631,0.9708722043748189,13.326074410204441,-0.1370281800822633,18.895760749084168,-1.228349654441789
0.2,7,0.6,100,10,0.6,6.6364614115946505,0.8179841575470261,13.789626014013248,-0.2531195964263194,9.311636112461903,0.45886382591648034
0.2,7,0.7,100,10,0.6,6.05845872106312,0.8494387289074794,13.873714664961813,-0.2655885120222852,9.703929571011033,0.41230790831905084
0.2,7,0.8,100,10,0.6,5.337434351754574,0.8829880110184561,13.56464620937482,-0.1919274602663983,11.257065389796486,0.20913027177065113
0.2,7,0.9,100,10,0.6,4.647299231892601,0.9105487681066146,13.481778574736822,-0.16721632841328588,14.440311880753594,-0.3013907673117242
0.2,7,0.6,200,1,0.6,1.2152399255724664,0.9926880075815117,14.065173685378786,-0.338839383486028,20.52253322321347,-1.6285516171991854
0.2,7,0.7,200,1,0.6,1.0549891538223701,0.99395867524333,14.171687816412694,-0.3560839265273842,19.56900144742477,-1.3899670070754295
0.2,7,0.8,200,1,0.6,0.9755954433635884,0.9944164848578225,13.721308196780754,-0.2667093678361902,19.906970553639187,-1.473232375956043
0.2,7,0.9,200,1,0.6,0.9311461005248823,0.9946429838516344,13.828247133705247,-0.2813370138086199,22.60341225730179,-2.188618687886548
0.2,7,0.6,200,3,0.6,1.7175127845466875,0.9874005803423852,13.72471518409073,-0.24712337738181728,19.111850944662038,-1.2796074846257377
0.2,7,0.7,200,3,0.6,1.4154612875525376,0.9910800257800588,13.816526527265086,-0.2618533270989608,19.093610388347987,-1.2752581972654258
0.2,7,0.8,200,3,0.6,1.218994207962591,0.9928344422667312,13.372392503037412,-0.17420522361119006,19.683120830572943,-1.4179231423646526
0.2,7,0.9,200,3,0.6,1.05531766848372,0.9940073403654924,13.8025956347736,-0.2604758116518272,22.675927115438427,-2.2091105610199153
0.2,7,0.6,200,5,0.6,2.3488597430822935,0.9767458427024774,13.519874391838636,-0.19967280939995594,17.87826545339477,-0.9948274584092685
0.2,7,0.7,200,5,0.6,1.8656730916986575,0.985207920101896,13.581054283108305,-0.20823945581987777,18.063438673560448,-1.0363641037856093
0.2,7,0.8,200,5,0.6,1.5520679888778781,0.9895547986471229,13.341147687776035,-0.15720238380809734,19.420011900995497,-1.3537132835814307
0.2,7,0.9,200,5,0.6,1.2864904079038966,0.9922202620819414,13.649764565153017,-0.21047648731937452,21.684330156855722,-1.934584349268035
0.2,7,0.6,200,10,0.6,4.02461295594266,0.9321295828417837,13.574876595410055,-0.18554206031867768,14.68457163310748,-0.3457895113057914
0.2,7,0.7,200,10,0.6,3.3693569093636526,0.9528951503135616,13.662044658844433,-0.2078645772878261,15.195384429458912,-0.4410463792316952
0.2,7,0.8,200,10,0.6,2.6911828730039686,0.9697918363670098,13.367009027415012,-0.14469893090902392,16.906300446647005,-0.7838229220266495
0.2,7,0.9,200,10,0.6,2.1719881131444003,0.9797189802138451,13.439193519580002,-0.15609664785230287,19.419743561452634,-1.3536482383089377
0.2,7,0.6,300,1,0.6,0.979289857360004,0.9943713308533566,14.491321720581823,-0.432232220268342,21.253382556046457,-1.8191013783411352
0.2,7,0.7,300,1,0.6,0.8993585273453955,0.994816279299845,14.560424280331665,-0.4435728980611497,20.353055240074042,-1.5853169739236295
0.2,7,0.8,300,1,0.6,0.8421909284945569,0.9950770312229478,13.993079281145276,-0.33017626103279346,21.133802385030005,-1.7874678001133826
0.2,7,0.9,300,1,0.6,0.8324115795267675,0.9951336795210042,13.981371674009202,-0.31537205215126013,23.217749733482044,-2.3643008560185517
0.2,7,0.6,300,3,0.6,1.2381173709692388,0.9927804886937508,13.967387839968898,-0.28917514828365554,19.642004391023367,-1.4078320033431897
0.2,7,0.7,300,3,0.6,1.0720378994800759,0.9939939937130807,14.14762176759198,-0.3272152346917205,19.813782820357194,-1.4501313748992017
0.2,7,0.8,300,3,0.6,0.9513320495848877,0.9946343603150771,13.63507320032348,-0.23039326063231647,20.610107201549845,-1.6510326491774032
0.2,7,0.9,300,3,0.6,0.8958087254120521,0.9948832170809215,14.025756895656508,-0.31029158261727857,23.216536381881035,-2.363949230799679
0.2,7,0.6,300,5,0.6,1.551591771350266,0.9893822611881011,13.743550415131073,-0.24144133883069124,18.849869043027255,-1.2175389136564028
0.2,7,0.7,300,5,0.6,1.271647891769803,0.992483391212317,13.852083982793436,-0.263319923324345,19.14717322906201,-1.2880415555095488
0.2,7,0.8,300,5,0.6,1.1193619269788133,0.9937570790559478,13.5227733239353,-0.19439507204700218,20.29323878551685,-1.5701431095732907
0.2,7,0.9,300,5,0.6,0.9949119565519741,0.9944765927446753,13.858664918148378,-0.25640834092003234,22.14509507912246,-2.0606218432755465
0.2,7,0.6,300,10,0.6,2.6909996481706058,0.9691516051288346,13.704033291896952,-0.21521838540117372,16.54107679566926,-0.7075842124103053
0.2,7,0.7,300,10,0.6,2.16264431537752,0.9801230683052111,13.836160585258863,-0.24471492928654026,17.280995236838216,-0.863768965932457
0.2,7,0.8,300,10,0.6,1.7071138684228386,0.9873833803975087,13.474408640440126,-0.17152881165582995,18.90008464597264,-1.22936959289955
0.2,7,0.9,300,10,0.6,1.392807490759803,0.9910736229113126,13.64159672474436,-0.1971401090135545,21.000325112085413,-1.752368706214006
0.2,7,0.6,400,1,0.6,0.8802620902142972,0.994896947953342,14.8819825011646,-0.5152132639552714,22.12522921075528,-2.05513307581462
0.2,7,0.7,400,1,0.6,0.8425182466880509,0.9950608851365728,14.91718314009085,-0.5178283577027972,21.161080333340976,-1.7946681583134687
0.2,7,0.8,400,1,0.6,0.80622013049204,0.9952235492233115,14.171799385155618,-0.36392131070649747,21.36742206843831,-1.8494355102504039
0.2,7,0.9,400,1,0.6,0.8031510510576322,0.9952358714395793,14.056436686766423,-0.3297284353528118,23.346153270329644,-2.4016156404701663
0.2,7,0.6,400,3,0.6,1.0410323332254987,0.9942392141362438,14.306746178861559,-0.3713511944400835,20.12169926647582,-1.5268757213443624
0.2,7,0.7,400,3,0.6,0.9396692114694348,0.9947468411152636,14.465901835495078,-0.40037562595667053,20.534332226177117,-1.631574948041778
0.2,7,0.8,400,3,0.6,0.8638886504446968,0.9950582837890286,13.853890315993558,-0.27874541825970817,20.927105982225473,-1.733209505278118
0.2,7,0.9,400,3,0.6,0.841233097227325,0.9951364087384738,14.15237272337583,-0.3396971281367721,23.32044421437752,-2.3941279679567673
0.2,7,0.6,400,5,0.6,1.2508320211139985,0.9926485153294845,14.018147110377678,-0.3014106015934548,19.086895161947307,-1.2736580612186015
0.2,7,0.7,400,5,0.6,1.0663762723655417,0.9940633646574641,14.129864429712702,-0.3253655446869567,19.758125626295847,-1.436385800960061
0.2,7,0.8,400,5,0.6,0.9705837332655103,0.9946634068891884,13.712522928125335,-0.2381655774071684,20.488783693625656,-1.6199133623234117
0.2,7,0.9,400,5,0.6,0.8955291199427377,0.9949672938691464,14.023533722155046,-0.29480855049670496,22.302237130016724,-2.1042124276271323
0.2,7,0.6,400,10,0.6,1.9977656593502324,0.982833968754892,13.752622610882431,-0.2361257466196756,17.00171244120465,-0.8040140178192439
0.2,7,0.7,400,10,0.6,1.6150639658097385,0.9885595406928139,13.950888026644165,-0.27444419277685395,18.092630731002487,-1.0429512983494216
0.2,7,0.8,400,10,0.6,1.3244227436471676,0.9919456352157319,13.592297801059667,-0.2059495763553781,19.312566081063693,-1.3277403800036112
0.2,7,0.9,400,10,0.6,1.118349109111525,0.993700399817692,13.791693716240038,-0.2347128462144374,21.32123705407303,-1.837130891228722
0.2,8,0.6,100,1,0.6,1.8600982354103976,0.9853524744838487,13.875625458353886,-0.30531766651715025,19.297716182274268,-1.3241620446009414
0.2,8,0.7,100,1,0.6,1.5796324187240942,0.9892398953076921,13.960916521910026,-0.3113867163184135,17.355003396809806,-0.8797668260642175
0.2,8,0.8,100,1,0.6,1.480095780038489,0.9904212577843641,13.344828169828878,-0.17021672126636636,18.03322474132051,-1.029557524845087
0.2,8,0.9,100,1,0.6,1.3236806258948917,0.9919331494616092,13.372493054898309,-0.17175804561659844,20.462665404711828,-1.6132380964102144
0.2,8,0.6,100,3,0.6,3.2108807794103087,0.9571766098594905,13.556276476020443,-0.22326247003090835,16.746739292166144,-0.7503104825087246
0.2,8,0.7,100,3,0.6,2.63792685155846,0.9713186767217319,13.762993123450944,-0.25685003745541674,16.568486555377117,-0.7132480821473131
0.2,8,0.8,100,3,0.6,2.223293841834248,0.9793498143914382,13.160198156655209,-0.12312488905845405,17.446193454592763,-0.8995728019475386
0.2,8,0.9,100,3,0.6,1.7973871212114436,0.9859777393374356,13.432389631870171,-0.17299867521490309,20.978205966490133,-1.746573749986919
0.2,8,0.6,100,5,0.6,4.4578351026603045,0.9178180516126849,13.523722273374968,-0.2055749981366703,14.286729678447223,-0.27385568566940877
0.2,8,0.7,100,5,0.6,3.803905942138978,0.9405993316608499,13.618755138877992,-0.22237716808169172,14.131007417223056,-0.24623752394100795
0.2,8,0.8,100,5,0.6,3.215479328671843,0.9574029304459467,13.31732955437304,-0.14631118349281302,15.573697769135155,-0.5136938957074302
0.2,8,0.9,100,5,0.6,2.624845215430631,0.9708722043748189,13.326074410204441,-0.1370281800822633,18.895760749084168,-1.228349654441789
0.2,8,0.6,100,10,0.6,6.6364614115946505,0.8179841575470261,13.789626014013248,-0.2531195964263194,9.311636112461903,0.45886382591648034
0.2,8,0.7,100,10,0.6,6.05845872106312,0.8494387289074794,13.873714664961813,-0.2655885120222852,9.703929571011033,0.41230790831905084
0.2,8,0.8,100,10,0.6,5.337434351754574,0.8829880110184561,13.56464620937482,-0.1919274602663983,11.257065389796486,0.20913027177065113
0.2,8,0.9,100,10,0.6,4.647299231892601,0.9105487681066146,13.481778574736822,-0.16721632841328588,14.440311880753594,-0.3013907673117242
0.2,8,0.6,200,1,0.6,1.2152399255724664,0.9926880075815117,14.065173685378786,-0.338839383486028,20.52253322321347,-1.6285516171991854
0.2,8,0.7,200,1,0.6,1.0549891538223701,0.99395867524333,14.171687816412694,-0.3560839265273842,19.56900144742477,-1.3899670070754295
0.2,8,0.8,200,1,0.6,0.9755954433635884,0.9944164848578225,13.721308196780754,-0.2667093678361902,19.906970553639187,-1.473232375956043
0.2,8,0.9,200,1,0.6,0.9311461005248823,0.9946429838516344,13.828247133705247,-0.2813370138086199,22.60341225730179,-2.188618687886548
0.2,8,0.6,200,3,0.6,1.7175127845466875,0.9874005803423852,13.72471518409073,-0.24712337738181728,19.111850944662038,-1.2796074846257377
0.2,8,0.7,200,3,0.6,1.4154612875525376,0.9910800257800588,13.816526527265086,-0.2618533270989608,19.093610388347987,-1.2752581972654258
0.2,8,0.8,200,3,0.6,1.218994207962591,0.9928344422667312,13.372392503037412,-0.17420522361119006,19.683120830572943,-1.4179231423646526
0.2,8,0.9,200,3,0.6,1.05531766848372,0.9940073403654924,13.8025956347736,-0.2604758116518272,22.675927115438427,-2.2091105610199153
0.2,8,0.6,200,5,0.6,2.3488597430822935,0.9767458427024774,13.519874391838636,-0.19967280939995594,17.87826545339477,-0.9948274584092685
0.2,8,0.7,200,5,0.6,1.8656730916986575,0.985207920101896,13.581054283108305,-0.20823945581987777,18.063438673560448,-1.0363641037856093
0.2,8,0.8,200,5,0.6,1.5520679888778781,0.9895547986471229,13.341147687776035,-0.15720238380809734,19.420011900995497,-1.3537132835814307
0.2,8,0.9,200,5,0.6,1.2864904079038966,0.9922202620819414,13.649764565153017,-0.21047648731937452,21.684330156855722,-1.934584349268035
0.2,8,0.6,200,10,0.6,4.02461295594266,0.9321295828417837,13.574876595410055,-0.18554206031867768,14.68457163310748,-0.3457895113057914
0.2,8,0.7,200,10,0.6,3.3693569093636526,0.9528951503135616,13.662044658844433,-0.2078645772878261,15.195384429458912,-0.4410463792316952
0.2,8,0.8,200,10,0.6,2.6911828730039686,0.9697918363670098,13.367009027415012,-0.14469893090902392,16.906300446647005,-0.7838229220266495
0.2,8,0.9,200,10,0.6,2.1719881131444003,0.9797189802138451,13.439193519580002,-0.15609664785230287,19.419743561452634,-1.3536482383089377
0.2,8,0.6,300,1,0.6,0.979289857360004,0.9943713308533566,14.491321720581823,-0.432232220268342,21.253382556046457,-1.8191013783411352
0.2,8,0.7,300,1,0.6,0.8993585273453955,0.994816279299845,14.560424280331665,-0.4435728980611497,20.353055240074042,-1.5853169739236295
0.2,8,0.8,300,1,0.6,0.8421909284945569,0.9950770312229478,13.993079281145276,-0.33017626103279346,21.133802385030005,-1.7874678001133826
0.2,8,0.9,300,1,0.6,0.8324115795267675,0.9951336795210042,13.981371674009202,-0.31537205215126013,23.217749733482044,-2.3643008560185517
0.2,8,0.6,300,3,0.6,1.2381173709692388,0.9927804886937508,13.967387839968898,-0.28917514828365554,19.642004391023367,-1.4078320033431897
0.2,8,0.7,300,3,0.6,1.0720378994800759,0.9939939937130807,14.14762176759198,-0.3272152346917205,19.813782820357194,-1.4501313748992017
0.2,8,0.8,300,3,0.6,0.9513320495848877,0.9946343603150771,13.63507320032348,-0.23039326063231647,20.610107201549845,-1.6510326491774032
0.2,8,0.9,300,3,0.6,0.8958087254120521,0.9948832170809215,14.025756895656508,-0.31029158261727857,23.216536381881035,-2.363949230799679
0.2,8,0.6,300,5,0.6,1.551591771350266,0.9893822611881011,13.743550415131073,-0.24144133883069124,18.849869043027255,-1.2175389136564028
0.2,8,0.7,300,5,0.6,1.271647891769803,0.992483391212317,13.852083982793436,-0.263319923324345,19.14717322906201,-1.2880415555095488
0.2,8,0.8,300,5,0.6,1.1193619269788133,0.9937570790559478,13.5227733239353,-0.19439507204700218,20.29323878551685,-1.5701431095732907
0.2,8,0.9,300,5,0.6,0.9949119565519741,0.9944765927446753,13.858664918148378,-0.25640834092003234,22.14509507912246,-2.0606218432755465
0.2,8,0.6,300,10,0.6,2.6909996481706058,0.9691516051288346,13.704033291896952,-0.21521838540117372,16.54107679566926,-0.7075842124103053
0.2,8,0.7,300,10,0.6,2.16264431537752,0.9801230683052111,13.836160585258863,-0.24471492928654026,17.280995236838216,-0.863768965932457
0.2,8,0.8,300,10,0.6,1.7071138684228386,0.9873833803975087,13.474408640440126,-0.17152881165582995,18.90008464597264,-1.22936959289955
0.2,8,0.9,300,10,0.6,1.392807490759803,0.9910736229113126,13.64159672474436,-0.1971401090135545,21.000325112085413,-1.752368706214006
0.2,8,0.6,400,1,0.6,0.8802620902142972,0.994896947953342,14.8819825011646,-0.5152132639552714,22.12522921075528,-2.05513307581462
0.2,8,0.7,400,1,0.6,0.8425182466880509,0.9950608851365728,14.91718314009085,-0.5178283577027972,21.161080333340976,-1.7946681583134687
0.2,8,0.8,400,1,0.6,0.80622013049204,0.9952235492233115,14.171799385155618,-0.36392131070649747,21.36742206843831,-1.8494355102504039
0.2,8,0.9,400,1,0.6,0.8031510510576322,0.9952358714395793,14.056436686766423,-0.3297284353528118,23.346153270329644,-2.4016156404701663
0.2,8,0.6,400,3,0.6,1.0410323332254987,0.9942392141362438,14.306746178861559,-0.3713511944400835,20.12169926647582,-1.5268757213443624
0.2,8,0.7,400,3,0.6,0.9396692114694348,0.9947468411152636,14.465901835495078,-0.40037562595667053,20.534332226177117,-1.631574948041778
0.2,8,0.8,400,3,0.6,0.8638886504446968,0.9950582837890286,13.853890315993558,-0.27874541825970817,20.927105982225473,-1.733209505278118
0.2,8,0.9,400,3,0.6,0.841233097227325,0.9951364087384738,14.15237272337583,-0.3396971281367721,23.32044421437752,-2.3941279679567673
0.2,8,0.6,400,5,0.6,1.2508320211139985,0.9926485153294845,14.018147110377678,-0.3014106015934548,19.086895161947307,-1.2736580612186015
0.2,8,0.7,400,5,0.6,1.0663762723655417,0.9940633646574641,14.129864429712702,-0.3253655446869567,19.758125626295847,-1.436385800960061
0.2,8,0.8,400,5,0.6,0.9705837332655103,0.9946634068891884,13.712522928125335,-0.2381655774071684,20.488783693625656,-1.6199133623234117
0.2,8,0.9,400,5,0.6,0.8955291199427377,0.9949672938691464,14.023533722155046,-0.29480855049670496,22.302237130016724,-2.1042124276271323
0.2,8,0.6,400,10,0.6,1.9977656593502324,0.982833968754892,13.752622610882431,-0.2361257466196756,17.00171244120465,-0.8040140178192439
0.2,8,0.7,400,10,0.6,1.6150639658097385,0.9885595406928139,13.950888026644165,-0.27444419277685395,18.092630731002487,-1.0429512983494216
0.2,8,0.8,400,10,0.6,1.3244227436471676,0.9919456352157319,13.592297801059667,-0.2059495763553781,19.312566081063693,-1.3277403800036112
0.2,8,0.9,400,10,0.6,1.118349109111525,0.993700399817692,13.791693716240038,-0.2347128462144374,21.32123705407303,-1.837130891228722
0.3,3,0.6,100,1,0.6,1.3486291165469033,0.9914801665085701,14.051349763840426,-0.34642562914739916,19.248174534069033,-1.3122440519915313
0.3,3,0.7,100,1,0.6,1.1456169030332135,0.9935192444957772,14.374674976226004,-0.39444661539055415,19.474905984023035,-1.3670384600352055
0.3,3,0.8,100,1,0.6,1.0936449305168316,0.9937866276635237,13.501947734342219,-0.20399239981793832,20.005986976799598,-1.4978970692214126
0.3,3,0.9,100,1,0.6,1.0236837499956613,0.9942612773356281,13.586925600432348,-0.20950298115738436,21.06047073247147,-1.7681570316484505
0.3,3,0.6,100,3,0.6,2.1867961308849133,0.9799732686389167,13.640041506538632,-0.27272641466561665,18.028744709450883,-1.0285492356355066
0.3,3,0.7,100,3,0.6,1.6873829197420949,0.9879352230146671,13.756479670965494,-0.25320022463593383,18.890987975950196,-1.2272241041835712
0.3,3,0.8,100,3,0.6,1.5122457967082754,0.9901566769928533,13.255288730986589,-0.14885281170600975,18.977224175571365,-1.2476047989893955
0.3,3,0.9,100,3,0.6,1.277206219927152,0.9923207007301681,13.082741016626546,-0.09991873836758414,21.72559902599375,-1.9457649778526864
0.3,3,0.6,100,5,0.6,3.1005848364655066,0.959789941058941,13.526021986936183,-0.23806446987036906,16.936847878073,-0.7902750062935762
0.3,3,0.7,100,5,0.6,2.4534767787391196,0.9750453983575926,13.696978292203605,-0.23676488957790878,17.088180872142797,-0.8224106275530378
0.3,3,0.8,100,5,0.6,2.052909005891516,0.982300856084119,13.079176204959495,-0.10954491108415207,18.139911648092557,-1.0536428139889584
0.3,3,0.9,100,5,0.6,1.6720366870421954,0.9877669609648914,13.20800013761,-0.11147544801490757,21.019577557452493,-1.7574175916552792
0.3,3,0.6,100,10,0.6,5.092920515566978,0.8922070657341402,13.771393071608713,-0.2635777093884092,12.382222541798331,0.04313254125328159
0.3,3,0.7,100,10,0.6,4.320308216469646,0.9232728160050538,13.734967814014604,-0.24200004739720932,12.551318661961021,0.01681943122070262
0.3,3,0.8,100,10,0.6,3.6719054650746217,0.9443186649939967,13.464551444304197,-0.16952617487079613,14.387507093585105,-0.29189041616639977
0.3,3,0.9,100,10,0.6,3.0334439501622303,0.9612912550527557,13.272578071191072,-0.12197918056018327,17.936584009016094,-1.007862861468269
0.3,3,0.6,200,1,0.6,0.9709159680036242,0.9943282963777353,14.281106084384083,-0.38946230069875193,19.86561678657014,-1.4629675049456918
0.3,3,0.7,200,1,0.6,0.8917575057629957,0.9948444245437681,14.477194386955802,-0.42333490449876976,21.116643384879147,-1.7829432245210994
0.3,3,0.8,200,1,0.6,0.8446545030143715,0.9949926398257839,13.65558688894608,-0.2515375435046283,20.979742355199043,-1.7469760684147317
0.3,3,0.9,200,1,0.6,0.8378856332070962,0.995094591374109,13.868652274983713,-0.2746244225884652,22.65569894750894,-2.2033877102282844
0.3,3,0.6,200,3,0.6,1.3293974628422551,0.9918707837112344,13.62980019857591,-0.250063990462691,19.26747269559018,-1.3168828740349783
0.3,3,0.7,200,3,0.6,1.061419803823971,0.994071946013287,13.86053883832557,-0.2637232724277543,20.25448846372883,-1.5603370076098875
0.3,3,0.8,200,3,0.6,0.9777274290694103,0.9945266057561876,13.412177599627336,-0.18422581641430003,20.103095580055065,-1.5222053929049562
0.3,3,0.9,200,3,0.6,0.8999611424813014,0.9948640049202023,13.524415513833432,-0.19870037186843498,22.696241137835603,-2.2148628412585776
0.3,3,0.6,200,5,0.6,1.6546591598554634,0.9882207666337421,13.567264756890353,-0.2416757010506827,18.940942346575483,-1.2390187951866327
0.3,3,0.7,200,5,0.6,1.3137346394840363,0.9921721079866863,13.71805655970996,-0.24207106960475494,19.200473668040438,-1.3007978365997954
0.3,3,0.8,200,5,0.6,1.1510461638066898,0.9935213544263375,13.149623999439447,-0.12948629914754117,19.929521982689256,-1.478839107161697
0.3,3,0.9,200,5,0.6,1.003960657285126,0.9944473205175057,13.601243909623506,-0.19829223117894573,22.099090635299383,-2.04791871843556
0.3,3,0.6,200,10,0.6,2.7667832403971464,0.9676274151719475,13.6211644069774,-0.21987975715914576,16.466147344422993,-0.6921488749346834
0.3,3,0.7,200,10,0.6,2.1571578718413793,0.9803373517262308,13.583711555680548,-0.20839104214622606,17.089007550936422,-0.8225869581609195
0.3,3,0.8,200,10,0.6,1.7343721091393842,0.9870745866619804,13.409065477737519,-0.1612112711792581,18.601385364920645,-1.1594599563849437
0.3,3,0.9,200,10,0.6,1.4076888843271704,0.9909344329039479,13.545873227877411,-0.17696404318409747,20.971238179350493,-1.744749536508114
0.3,3,0.6,300,1,0.6,0.878497055882795,0.9946291575222821,14.67254942501668,-0.4790887085415692,20.6895434088135,-1.6715074390223905
0.3,3,0.7,300,1,0.6,0.84281617325944,0.994856969134014,14.924834620591025,-0.5313581954653536,21.629965059514735,-1.9198881173410678
0.3,3,0.8,300,1,0.6,0.8022726466189329,0.9951218103261968,13.870625362599768,-0.2998546035729444,22.08149347581012,-2.043066631221363
0.3,3,0.9,300,1,0.6,0.7971704121332037,0.995257409788536,13.922692688029434,-0.28760466685226754,23.110796911839284,-2.3333768678859785
0.3,3,0.6,300,3,0.6,1.0222123586402678,0.9942810523424109,13.992442289754937,-0.326915953217328,19.83343561551837,-1.4549942333258463
0.3,3,0.7,300,3,0.6,0.8952079561137124,0.9949013771528346,14.256385194755712,-0.3517706635071219,20.669003288102626,-1.6662056451836769
0.3,3,0.8,300,3,0.6,0.8436113854496219,0.9951382066447243,13.647934335870294,-0.2380776537737827,21.094926978406082,-1.7772221968810085
0.3,3,0.9,300,3,0.6,0.8268973553636119,0.9951751980888923,13.668793267140538,-0.2316332987693653,23.273145460370976,-2.3803739227978933
0.3,3,0.6,300,5,0.6,1.1766335221855413,0.9932704530076519,13.786337006720952,-0.2727563917334952,19.41313381931088,-1.3520463262763225
0.3,3,0.7,300,5,0.6,1.0108026667383911,0.9944361649156711,14.030615651304762,-0.3010376097835174,19.68201514844121,-1.4176515005505377
0.3,3,0.8,300,5,0.6,0.9160121813589125,0.9949079121850858,13.38980256584305,-0.17863599193399682,20.63768037359284,-1.6581307467438395
0.3,3,0.9,300,5,0.6,0.8694759800643084,0.9950634469654356,13.794233238321155,-0.24046985119799658,22.539860647510682,-2.170713694157807
0.3,3,0.6,300,10,0.6,1.7750697827290662,0.9862233248528829,13.793086721799787,-0.258200737623067,17.70523417228525,-0.9564012214300683
0.3,3,0.7,300,10,0.6,1.3936766357097616,0.9912569640285908,13.786458619332768,-0.2490777907516374,18.61863346990467,-1.1634665246837113
0.3,3,0.8,300,10,0.6,1.1984433837831345,0.9931945349123128,13.530855791465275,-0.19061636459076542,19.682978619614563,-1.4178882034006395
0.3,3,0.9,300,10,0.6,1.0378372252613086,0.9943147138125674,13.70421648924833,-0.21196593336091768,21.53450493570198,-1.8941721431669403
0.3,3,0.6,400,1,0.6,0.8353719861077005,0.9949028233961116,15.068959063164755,-0.5549370478408054,21.1777999973986,-1.7990861153761681
0.3,3,0.7,400,1,0.6,0.8146742954137121,0.9950425230235689,15.308633956323064,-0.6119853922777652,22.082260193857586,-2.043277958830596
0.3,3,0.8,400,1,0.6,0.7875615574172646,0.9952181041007414,14.05629076405618,-0.3281375067500448,22.112423268319006,-2.0515975159692634
0.3,3,0.9,400,1,0.6,0.7872506827269282,0.995246422129086,13.96734513874803,-0.29346465280274164,23.030884399373058,-2.310364422256676
0.3,3,0.6,400,3,0.6,0.9017567580968399,0.9949039063666044,14.388026201346616,-0.41247881315744994,20.357249542317007,-1.5863826338910845
0.3,3,0.7,400,3,0.6,0.8412243578236506,0.9951054344879958,14.60809260157709,-0.42496023958376467,21.30863851130011,-1.8337790074274185
0.3,3,0.8,400,3,0.6,0.8084150488535929,0.9952477041185664,13.843944200192762,-0.2760113309606083,21.275712972640267,-1.825028414092118
0.3,3,0.9,400,3,0.6,0.8015836186795713,0.9952540219728461,13.762148119940036,-0.2509808677148258,23.268119185450647,-2.378913969396364
0.3,3,0.6,400,5,0.6,0.9992425880529956,0.9944801888006675,14.157715754739575,-0.3521789384755761,19.756667158109043,-1.436026125138587
0.3,3,0.7,400,5,0.6,0.9034679797772357,0.9949484413214245,14.359478757443322,-0.37390761326240124,20.217533616460564,-1.5510027261974115
0.3,3,0.8,400,5,0.6,0.8476830937191613,0.9951662838719377,13.584336999671034,-0.22052771149899,20.809000978436245,-1.7024460714815803
0.3,3,0.9,400,5,0.6,0.8261389498778943,0.9952135864658626,13.905676885746118,-0.26612830759807593,22.575948668517114,-2.180874926789616
0.3,3,0.6,400,10,0.6,1.3696881225419253,0.9915278025083735,14.010485045448494,-0.3122865754546885,18.003907508163593,-1.0229638461664465
0.3,3,0.7,400,10,0.6,1.1293860786297572,0.9936734914900033,14.019530223105889,-0.30365585106201004,18.904706770876032,-1.2304601366627712
0.3,3,0.8,400,10,0.6,1.0216533351965382,0.9944612186514163,13.68053541529748,-0.22428570163136724,19.72928707603478,-1.4292787950277783
0.3,3,0.9,400,10,0.6,0.9197026230449247,0.9949450599515621,13.824961948125468,-0.241440465262861,21.532624016463966,-1.8936665855662596
0.3,4,0.6,100,1,0.6,1.3618459798306695,0.9914062228375485,14.14947862916836,-0.36925185627756363,18.53701116376895,-1.1445392433931794
0.3,4,0.7,100,1,0.6,1.14125351891926,0.9935289559716942,14.430869112861767,-0.4152742124842822,19.390478030593414,-1.3465596932603505
0.3,4,0.8,100,1,0.6,1.0843784045065301,0.9938391180687651,13.731145290628998,-0.2637598297842246,19.688103174670445,-1.419147384181366
0.3,4,0.9,100,1,0.6,1.0333007606566214,0.9941884329691778,13.836441994864071,-0.2809606234291471,20.59244487654344,-1.646490864258237
0.3,4,0.6,100,3,0.6,2.1900706174669207,0.9799774080928151,13.638069738756396,-0.280592227755172,18.086094746922743,-1.0414755278524237
0.3,4,0.7,100,3,0.6,1.6926161336838113,0.9879034868350132,13.790974380171253,-0.26487841490085673,18.908285516463415,-1.2313046887636245
0.3,4,0.8,100,3,0.6,1.491084792700086,0.9903313802118323,13.262403616262551,-0.1545156025682259,18.891022090227768,-1.227232148253051
0.3,4,0.9,100,3,0.6,1.2731096764078376,0.992384047893672,13.237484528461973,-0.13951304375386012,21.705348847484895,-1.9402761104587087
0.3,4,0.6,100,5,0.6,3.102121075779955,0.9598302512087871,13.550002115070725,-0.24175128215120872,16.972855189012314,-0.797895256841533
0.3,4,0.7,100,5,0.6,2.4596997412829014,0.974963937858333,13.768520630241706,-0.25444406935939595,16.955867901295857,-0.7942982096735756
0.3,4,0.8,100,5,0.6,2.062268008235125,0.9821884535755752,13.155385641641326,-0.1246159031647879,18.365479230642812,-1.1050339553374755
0.3,4,0.9,100,5,0.6,1.6631707140257923,0.9878674517830864,13.287098510245858,-0.13191663681601867,20.77497799342507,-1.6936162274715238
0.3,4,0.6,100,10,0.6,5.107184293905813,0.8915779166643135,13.768064724310268,-0.2627016175438702,12.481362845838202,0.027748565863117136
