learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2,
0.4,8,0.8,400,3,0.8,0.001029074,0.999999996,10.0097661,,6.39933512,0.74442152,
0.4,3,0.7,300,5,1,0.004787321,0.999999888,9.20281291,,6.403927623,0.744054555,
0.4,5,0.8,400,3,0.8,0.001013671,0.999999996,10.14436197,,6.40519867,0.743952945,
0.4,5,0.8,300,3,0.8,0.001075886,0.999999995,10.1443944,,6.405455838,0.743932384,
0.4,5,0.8,200,3,0.8,0.001231664,0.999999994,10.14421296,,6.40558716,0.743921885,
0.4,5,0.8,100,3,0.8,0.026459956,0.999996674,10.14194536,,6.40602769,0.743886661,
0.4,3,0.7,400,5,1,0.001538336,0.99999999,9.202643394,,6.406266664,0.743867552,
0.2,3,0.6,100,3,0.8,1.400741295,0.991886253,9.205064297,,6.415630625,0.743118234,
0.1,3,0.9,100,10,0.6,5.824318479,0.863745367,9.81000948,,6.423971669,0.742449849,
0.4,3,0.9,100,3,1,0.086374141,0.99996405,9.422465801,,6.424000866,0.742447508,
0.1,4,0.9,100,10,0.6,5.666159464,0.871013067,9.873452187,,6.425002502,0.742367186,
0.01,5,0.9,100,3,1,11.25219273,0.491756784,10.14481733,,6.426718193,0.742229574,
0.01,6,0.9,100,3,1,11.25203749,0.491770577,10.1455159,,6.426726032,0.742228946,
0.01,7,0.9,100,3,1,11.25203809,0.491770525,10.1455159,,6.426726032,0.742228946,
0.01,8,0.9,100,3,1,11.25203809,0.491770525,10.1455159,,6.426726032,0.742228946,
0.2,3,0.9,300,5,0.8,0.130548141,0.999925013,10.23090911,,6.428516081,0.742085331,
0.01,4,0.9,100,3,1,11.25756424,0.491262569,10.20028208,,6.436193256,0.74146894,
0.4,3,0.9,100,5,0.8,0.350498711,0.999477423,10.20540309,,6.436831293,0.74141768,
0.01,3,0.9,100,3,1,11.30181805,0.487215334,10.20404504,,6.441364545,0.741053329,
0.2,3,0.9,400,5,0.8,0.039865475,0.999992502,10.26113582,,6.455285292,0.739932875,
0.4,7,0.7,100,3,0.8,0.053749165,0.999986041,9.731419086,,6.463773123,0.739248519,
0.3,3,0.9,200,5,0.8,0.114325244,0.999941446,10.16614652,,6.466313814,0.739043494,
0.1,4,0.6,300,3,0.8,0.528787988,0.998819462,9.052088022,,6.466933039,0.738993512,
0.4,3,0.9,100,5,1,0.290583704,0.999622109,9.357269287,,6.474475771,0.738384305,
0.4,3,0.9,400,3,1,0.001133438,0.999999995,9.424974918,,6.475171852,0.738328049,
0.4,3,0.9,200,3,1,0.001726923,0.999999987,9.424884796,,6.475194026,0.738326256,
0.4,3,0.9,300,3,1,0.001205673,0.999999994,9.424884081,,6.475210633,0.738324914,
0.4,7,0.7,400,3,0.8,0.001068162,0.999999995,9.723381519,,6.475596541,0.738293723,
0.4,7,0.7,200,3,0.8,0.002092781,0.999999979,9.723022223,,6.475694926,0.73828577,
0.4,7,0.7,300,3,0.8,0.001149519,0.999999994,9.723326921,,6.475759164,0.738280578,
0.2,3,0.9,100,1,0.8,0.200525565,0.999821264,10.4437952,,6.476552732,0.73821643,
0.4,7,0.8,100,3,0.8,0.0171854,0.999998529,10.05488157,,6.477976326,0.738101333,
0.4,7,0.8,400,3,0.8,0.001007099,0.999999996,10.05560517,,6.47891353,0.738025547,
0.4,7,0.8,200,3,0.8,0.001219693,0.999999994,10.05554152,,6.478939711,0.73802343,
0.4,7,0.8,300,3,0.8,0.001054768,0.999999995,10.05565596,,6.478941016,0.738023324,
0.1,5,0.9,100,10,0.6,5.64822328,0.871836894,9.832272768,,6.497737277,0.736501062,
0.1,6,0.9,100,10,0.6,5.646488856,0.871914095,9.856760025,,6.497781384,0.736497484,
0.1,7,0.9,100,10,0.6,5.646245957,0.871924753,9.864259958,,6.497781384,0.736497484,
0.1,8,0.9,100,10,0.6,5.64623787,0.871925127,9.86429143,,6.497781384,0.736497484,
0.3,3,0.9,300,5,0.8,0.019987496,0.999998108,10.1641264,,6.497983464,0.736481094,
0.4,6,0.7,100,3,0.8,0.058191707,0.999983658,9.741532803,,6.499524402,0.736356097,
0.4,3,0.9,200,5,0.8,0.029753497,0.999995807,10.27723813,,6.499850753,0.736329621,
0.3,3,0.9,400,5,0.8,0.003661422,0.999999937,10.16698432,,6.502203445,0.736138709,
0.4,4,0.8,100,3,0.8,0.055175723,0.999985429,9.965125799,,6.502555816,0.73611011,
0.4,3,0.9,300,5,0.8,0.003257246,0.999999951,10.27786231,,6.506388217,0.735798961,
0.4,3,0.9,400,5,0.8,0.001677445,0.999999988,10.27856779,,6.506657883,0.735777061,
0.01,4,0.7,400,1,0.6,3.748591882,0.94334214,9.017526741,,6.512058524,0.735338259,
0.2,6,0.6,100,3,0.8,0.958609547,0.996197533,9.111745358,,6.512848547,0.735274039,
0.4,4,0.8,400,3,0.8,0.001065517,0.999999995,9.969923258,,6.514651531,0.735127448,
0.4,4,0.8,300,3,0.8,0.00111552,0.999999995,9.970024109,,6.514876534,0.735109152,
0.4,4,0.8,200,3,0.8,0.001490161,0.99999999,9.969933271,,6.514943005,0.735103746,
0.4,6,0.7,400,3,0.8,0.001064923,0.999999995,9.73789978,,6.516167899,0.735004129,
0.4,6,0.7,200,3,0.8,0.002360223,0.999999973,9.737430573,,6.516200433,0.735001483,
0.4,6,0.7,300,3,0.8,0.001162712,0.999999994,9.73786974,,6.516404549,0.734984881,
0.4,5,0.7,100,3,0.8,0.068687111,0.999978359,9.793334484,,6.52246983,0.734491314,
0.2,5,0.6,100,3,0.8,0.977386295,0.996040672,9.120411396,,6.52341269,0.734414547,
0.1,4,0.6,400,3,0.8,0.247002469,0.999737481,9.046759129,,6.52540077,0.734252643,
0.1,3,0.6,200,3,0.8,1.504692094,0.990647135,9.157827854,,6.53079588,0.733813029,
0.2,3,0.9,200,1,0.8,0.010096643,0.999999515,10.47640729,,6.531152911,0.733783923,
0.4,5,0.7,400,3,0.8,0.001081518,0.999999995,9.787237167,,6.533583287,0.733585758,
0.4,5,0.7,300,3,0.8,0.00118241,0.999999994,9.787168264,,6.533652448,0.733580117,
0.4,5,0.7,200,3,0.8,0.002634159,0.999999966,9.786782742,,6.533708518,0.733575545,
0.01,8,0.7,400,1,0.6,3.679914495,0.945412452,9.046659822,,6.535217557,0.733452463,
0.01,7,0.7,400,1,0.6,3.680216717,0.945403606,9.046445961,,6.535276548,0.73344765,
0.01,6,0.7,400,1,0.6,3.681083741,0.945377953,9.046770687,,6.535467883,0.733432042,
0.2,3,0.9,400,1,0.8,0.001087785,0.999999995,10.47846651,,6.536720311,0.733329865,
0.2,3,0.9,300,1,0.8,0.001398594,0.999999992,10.4782629,,6.536764533,0.733326257,
0.4,4,0.7,100,3,0.8,0.101984525,0.999954458,9.870699644,,6.537945313,0.733229906,
0.01,5,0.7,400,1,0.6,3.688529079,0.945155622,9.041938181,,6.541526566,0.732937571,
0.4,6,0.8,100,3,0.8,0.019100668,0.999998209,10.08559585,,6.541529943,0.732937296,
0.4,6,0.8,400,3,0.8,0.001033572,0.999999996,10.086272,,6.542135224,0.732887871,
0.4,6,0.8,300,3,0.8,0.001073104,0.999999995,10.08627486,,6.542265787,0.73287721,
0.4,6,0.8,200,3,0.8,0.001221588,0.999999994,10.08613801,,6.542329782,0.732871984,
0.2,7,0.6,100,3,0.8,0.950872519,0.996253768,9.138502121,,6.55731561,0.731646818,
0.4,4,0.7,400,3,0.8,0.001078602,0.999999995,9.869082212,,6.559390814,0.731476939,
0.4,4,0.7,300,3,0.8,0.001188243,0.999999994,9.869000673,,6.559407166,0.7314756,
0.4,4,0.7,200,3,0.8,0.004133845,0.999999918,9.868490934,,6.559599911,0.731459819,
0.4,3,0.9,100,10,0.8,1.113608666,0.99484272,9.924914122,,6.569960151,0.730610884,
0.2,8,0.6,100,3,0.8,0.949641146,0.996258553,9.150716543,,6.58184702,0.729635203,
0.01,3,0.7,400,1,0.6,4.038444044,0.934168572,8.964877243,,6.607924829,0.727488545,
0.3,3,0.9,100,1,1,0.025756813,0.999996547,9.298967361,,6.612942465,0.727074532,
0.2,4,0.6,100,3,0.8,1.081951282,0.995168829,9.101453543,,6.624471811,0.726122038,
0.3,3,0.9,200,1,1,0.001071268,0.999999995,9.301071167,,6.627421524,0.725878081,
0.3,3,0.9,400,1,1,0.000887246,0.999999997,9.30121088,,6.627673024,0.725857276,
0.3,3,0.9,300,1,1,0.000937642,0.999999996,9.30114007,,6.627673128,0.725857267,
0.01,5,0.6,300,10,0.6,11.72746068,0.44783233,10.92177196,,6.630699579,0.725606842,
0.01,6,0.6,300,10,0.6,11.72744487,0.447833766,10.92175455,,6.630699579,0.725606842,
0.01,7,0.6,300,10,0.6,11.72744487,0.447833766,10.92175455,,6.630699579,0.725606842,
0.01,8,0.6,300,10,0.6,11.72744487,0.447833766,10.92175455,,6.630699579,0.725606842,
0.4,8,0.7,100,3,0.8,0.05117672,0.999987861,9.759391785,,6.631215384,0.72556415,
0.01,4,0.6,300,10,0.6,11.72773667,0.447806195,10.92269297,,6.633165995,0.725402672,
0.4,8,0.7,400,3,0.8,0.001041388,0.999999996,9.754437447,,6.642968855,0.724590442,
0.4,8,0.7,200,3,0.8,0.002168182,0.999999978,9.754179239,,6.643063875,0.724582564,
0.4,8,0.7,300,3,0.8,0.001132079,0.999999995,9.754366398,,6.643185086,0.724572513,
0.1,8,0.6,400,1,0.8,0.008044114,0.999999664,8.362634897,,6.653203877,0.723741125,
0.1,8,0.6,300,1,0.8,0.036559279,0.99999337,8.360846519,,6.655143669,0.723580011,
0.3,3,0.9,200,10,0.8,0.557995457,0.998695051,9.750129938,,6.657920972,0.723349253,
0.1,8,0.6,200,1,0.8,0.153284652,0.999892899,8.340240479,,6.667760557,0.722530938,
0.1,7,0.6,400,1,0.8,0.008236941,0.999999651,8.358984232,,6.667865488,0.722522205,
0.01,3,0.6,300,10,0.6,11.73794509,0.446850984,10.93228645,,6.668635731,0.722458095,
0.1,7,0.6,300,1,0.8,0.037453524,0.999993093,8.355811596,,6.669913959,0.722351688,
0.1,7,0.6,200,1,0.8,0.156042287,0.999889438,8.336108446,,6.675822254,0.721859581,
0.3,6,0.9,100,1,0.8,0.001104602,0.999999995,10.40830183,,6.677486629,0.721720875,
0.3,6,0.9,400,1,0.8,0.000867885,0.999999997,10.4084971,,6.677522905,0.721717851,
0.3,6,0.9,200,1,0.8,0.000952049,0.999999996,10.4083817,,6.677524679,0.721717704,
0.3,6,0.9,300,1,0.8,0.00091065,0.999999997,10.40842485,,6.677530413,0.721717226,
0.1,3,0.6,100,1,0.8,1.505267916,0.990688553,8.619954586,,6.696711556,0.7201162,
0.1,5,0.6,300,1,0.8,0.048815008,0.999988694,8.386252165,,6.708489332,0.719130849,
0.01,5,0.8,200,10,1,11.63564021,0.456506169,10.30118222,,6.709068329,0.719082364,
0.01,6,0.8,200,10,1,11.63563553,0.456506637,10.30132313,,6.709068329,0.719082364,
0.01,7,0.8,200,10,1,11.63563553,0.456506637,10.30132313,,6.709068329,0.719082364,
0.01,8,0.8,200,10,1,11.63563553,0.456506637,10.30132313,,6.709068329,0.719082364,
0.01,4,0.8,200,10,1,11.63624751,0.456448763,10.30853171,,6.709447414,0.719050618,
0.4,3,0.9,200,5,1,0.013434513,0.999999068,9.379586458,,6.710362377,0.718973987,
0.01,3,0.8,200,10,1,11.65513686,0.454672176,10.31887407,,6.711321048,0.718893684,
0.1,5,0.6,400,1,0.8,0.010949097,0.999999408,8.391069889,,6.713835601,0.718682998,
0.01,4,0.9,100,3,0.6,11.7381646,0.44674691,11.26561995,,6.714982268,0.718586897,
0.01,3,0.9,100,3,0.6,11.7844949,0.442406411,11.28321023,,6.722095777,0.717990352,
0.4,3,0.9,300,5,1,0.001914988,0.999999984,9.381345749,,6.722353052,0.717968764,
0.4,3,0.9,400,5,1,0.001472961,0.999999991,9.3816576,,6.722681809,0.717941178,
0.3,8,0.9,100,1,0.8,0.0009866,0.999999996,10.39023924,,6.727067305,0.71757306,
0.3,8,0.9,400,1,0.8,0.000823916,0.999999997,10.39028764,,6.727082698,0.717571767,
0.3,8,0.9,300,1,0.8,0.000858879,0.999999997,10.39024234,,6.727174225,0.717564082,
0.3,8,0.9,200,1,0.8,0.000897117,0.999999997,10.39027715,,6.727185274,0.717563154,
0.3,7,0.9,400,1,0.8,0.000841199,0.999999997,10.39477324,,6.727541774,0.717533219,
0.3,7,0.9,300,1,0.8,0.000872136,0.999999997,10.39469028,,6.727670499,0.717522409,
0.3,7,0.9,200,1,0.8,0.000910893,0.999999997,10.39470053,,6.727727045,0.717517661,
0.3,7,0.9,100,1,0.8,0.001000563,0.999999996,10.39463973,,6.727748309,0.717515875,
0.1,5,0.6,200,1,0.8,0.194154276,0.99983135,8.351268291,,6.730129236,0.717315899,
0.01,6,0.9,100,3,0.6,11.73324847,0.447206004,11.27852292,,6.731597042,0.717192582,
0.01,7,0.9,100,3,0.6,11.73324847,0.447206004,11.27852292,,6.731597042,0.717192582,
0.01,8,0.9,100,3,0.6,11.73324847,0.447206004,11.27852292,,6.731597042,0.717192582,
0.01,5,0.9,100,3,0.6,11.73342719,0.447189123,11.27921052,,6.731626898,0.717190073,
0.4,4,0.9,100,3,0.8,0.026375041,0.99999665,10.12020135,,6.751871855,0.715486448,
0.1,6,0.6,300,1,0.8,0.039917473,0.999992206,8.384171724,,6.752824854,0.715406127,
0.1,6,0.6,400,1,0.8,0.008807933,0.999999603,8.387575626,,6.754042387,0.715303493,
0.1,6,0.6,200,1,0.8,0.1653521,0.999875708,8.361240625,,6.754210051,0.715289358,
0.3,5,0.9,100,1,0.8,0.001224439,0.999999994,10.50422359,,6.760877494,0.714726974,
0.3,5,0.9,400,1,0.8,0.000897925,0.999999997,10.50442934,,6.760884918,0.714726348,
0.3,5,0.9,300,1,0.8,0.000925928,0.999999996,10.50442362,,6.760903997,0.714724738,
0.3,5,0.9,200,1,0.8,0.000963743,0.999999996,10.50438738,,6.760989968,0.714717483,
0.01,5,0.8,100,3,1,11.47221135,0.471738804,10.13135264,,6.76170361,0.714657255,
0.01,6,0.8,100,3,1,11.47211288,0.471747984,10.13125513,,6.76170361,0.714657255,
0.01,7,0.8,100,3,1,11.47211288,0.471747984,10.13125513,,6.76170361,0.714657255,
0.01,8,0.8,100,3,1,11.47211288,0.471747984,10.13125513,,6.76170361,0.714657255,
0.4,4,0.9,400,3,0.8,0.001110337,0.999999995,10.12357235,,6.762760035,0.714568086,
0.4,4,0.9,200,3,0.8,0.001369168,0.999999992,10.12351966,,6.762888253,0.714557263,
0.4,4,0.9,300,3,0.8,0.001178786,0.999999994,10.12343597,,6.762918137,0.71455474,
0.01,4,0.8,100,3,1,11.47556705,0.471423706,10.18316148,,6.764694166,0.714404797,
0.01,3,0.8,100,3,1,11.51211225,0.468007324,10.22743557,,6.767542982,0.714164201,
0.01,5,0.9,200,10,0.8,11.60306508,0.459567192,10.81629176,,6.781554326,0.712979402,
0.01,6,0.9,200,10,0.8,11.60304977,0.459568588,10.81603475,,6.781554326,0.712979402,
0.01,7,0.9,200,10,0.8,11.60304977,0.459568588,10.81603475,,6.781554326,0.712979402,
0.01,8,0.9,200,10,0.8,11.60304977,0.459568588,10.81603475,,6.781554326,0.712979402,
0.01,4,0.9,200,10,0.8,11.6041886,0.459462843,10.83392568,,6.782429289,0.712905334,
0.2,5,0.6,200,3,0.8,0.184777579,0.99983922,9.181491137,,6.793898725,0.711933529,
0.01,3,0.9,200,10,0.8,11.62495278,0.457503208,10.82442923,,6.799118483,0.711490716,
0.2,5,0.6,300,3,0.8,0.048226936,0.99998855,9.188211918,,6.800405682,0.711381465,
0.2,5,0.6,400,3,0.8,0.010448733,0.999999445,9.184988499,,6.801046522,0.711327066,
0.3,3,0.7,100,1,1,0.044777805,0.999990581,9.170154333,,6.801992974,0.711246715,
0.2,6,0.6,200,3,0.8,0.165410532,0.999869196,9.136860371,,6.813971137,0.710228843,
0.2,6,0.6,300,3,0.8,0.04286363,0.999990619,9.131997347,,6.817372095,0.709939513,
0.2,6,0.6,400,3,0.8,0.009074243,0.999999568,9.125743628,,6.819717001,0.70973994,
0.3,3,0.7,200,1,1,0.001133542,0.999999994,9.170886517,,6.823645904,0.7094054,
0.3,3,0.7,400,1,1,0.000769005,0.999999998,9.171088696,,6.82399596,0.709375584,
0.3,3,0.7,300,1,1,0.000821045,0.999999997,9.171018362,,6.824043372,0.709371546,
0.1,3,0.6,300,3,0.8,0.806430767,0.997257364,9.291976213,,6.830831539,0.708793057,
0.2,7,0.6,200,3,0.8,0.157905526,0.999879905,9.136327744,,6.842449283,0.707801657,
0.2,7,0.6,300,3,0.8,0.039586923,0.999991752,9.129444122,,6.851013528,0.707069748,
0.2,7,0.6,400,3,0.8,0.008483175,0.999999606,9.125516415,,6.85183029,0.706999899,
0.01,6,0.7,100,1,1,9.923675497,0.604664922,9.944664936,,6.857160982,0.706543816,
0.01,8,0.7,100,1,1,9.922891581,0.604726648,9.944381933,,6.85809656,0.706463734,
0.01,7,0.7,100,1,1,9.922935144,0.604722764,9.944452505,,6.858099621,0.706463472,
0.01,6,0.8,100,3,0.8,11.70094352,0.450592279,10.67723651,,6.863763432,0.705978433,
0.01,7,0.8,100,3,0.8,11.70094352,0.450592279,10.67723651,,6.863763432,0.705978433,
0.01,8,0.8,100,3,0.8,11.70094352,0.450592279,10.67723651,,6.863763432,0.705978433,
0.01,5,0.8,100,3,0.8,11.70118876,0.450570015,10.67436523,,6.865486704,0.705830775,
0.01,4,0.8,400,1,0.6,3.250376457,0.957380195,9.105287189,,6.86571276,0.705811403,
0.01,4,0.8,100,3,0.8,11.70496661,0.450215029,10.70132132,,6.869889173,0.705453385,
0.01,5,0.7,100,1,1,9.926888582,0.604403585,9.948153238,,6.870732231,0.705381088,
0.01,3,0.8,100,3,0.8,11.73900352,0.446986399,10.72536511,,6.873917804,0.705107828,
0.01,4,0.7,100,1,1,9.950084569,0.602524063,10.00360511,,6.875404302,0.704980272,
0.2,3,0.7,200,1,0.8,0.033081242,0.999994609,10.17392182,,6.896768415,0.703143979,
0.2,3,0.7,300,1,0.8,0.003408236,0.999999942,10.1781137,,6.898371971,0.70300592,
0.2,3,0.7,400,1,0.8,0.00107038,0.999999995,10.1777184,,6.898809567,0.70296824,
0.1,3,0.6,400,3,0.8,0.426250647,0.999227782,9.29824996,,6.901116214,0.702769579,
0.2,3,0.7,100,1,0.8,0.31851437,0.999537943,10.16725349,,6.901788827,0.702711637,
0.01,5,0.8,400,1,0.6,3.177795797,0.959268129,9.187195892,,6.91014081,0.701991694,
0.01,7,0.8,400,1,0.6,3.16244465,0.959656193,9.187688227,,6.918706249,0.701252446,
0.01,8,0.8,400,1,0.6,3.16194201,0.95966939,9.187740202,,6.918788476,0.701245344,
0.01,6,0.8,400,1,0.6,3.164103135,0.95961424,9.191856022,,6.919340449,0.701197674,
0.01,3,0.7,100,1,1,10.05037933,0.594373026,10.07824729,,6.921369677,0.701022389,
0.3,3,0.9,300,10,0.8,0.191953333,0.999834391,9.813026428,,6.924030456,0.700792473,
0.2,4,0.6,300,3,0.8,0.072924872,0.999975571,9.210438251,,6.929089608,0.700355072,
0.2,4,0.6,200,3,0.8,0.254474927,0.999711965,9.159773111,,6.934496564,0.699887248,
0.2,4,0.6,400,3,0.8,0.016041658,0.999998789,9.213115692,,6.934966501,0.69984657,
0.1,4,0.6,100,1,0.8,1.091252644,0.995084462,8.292904854,,6.945293718,0.698951957,
0.3,3,0.6,100,3,0.8,0.674079719,0.998058056,9.301701307,,6.960523017,0.697630263,
0.2,8,0.6,400,3,0.8,0.008465004,0.999999607,9.1321702,,6.964495043,0.697285069,
0.3,3,0.9,400,10,0.8,0.066826999,0.999977626,9.847840548,,6.964681595,0.697268852,
0.2,8,0.6,200,3,0.8,0.157308156,0.999880461,9.142388821,,6.965477869,0.697199625,
0.2,8,0.6,300,3,0.8,0.039302908,0.999991829,9.135611534,,6.966115393,0.697144194,
0.2,3,0.6,100,1,0.8,0.465326545,0.999068555,8.765187025,,6.991895762,0.694898414,
0.4,3,0.9,200,10,0.8,0.259471498,0.999700713,10.08338618,,6.993391295,0.694767881,
0.4,3,0.9,100,3,0.8,0.110445955,0.999945799,9.597651005,,7.002522252,0.693970305,
0.2,3,0.6,400,3,0.8,0.044213788,0.99999091,9.570330143,,7.00983399,0.693330884,
0.2,3,0.6,300,3,0.8,0.160534924,0.999882827,9.562914371,,7.013283513,0.693028988,
0.4,3,0.6,100,5,0.8,0.794335467,0.997338684,9.673654079,,7.014302385,0.692939789,
0.2,3,0.6,200,3,0.8,0.460807592,0.999053746,9.429465532,,7.034065246,0.691207062,
0.4,3,0.9,200,3,0.8,0.003842202,0.99999993,9.617765188,,7.039009955,0.690772767,
0.4,3,0.9,400,3,0.8,0.001208862,0.999999994,9.61843276,,7.039400484,0.690738454,
0.4,3,0.9,300,3,0.8,0.001349745,0.999999992,9.618305206,,7.039464658,0.690732815,
0.01,3,0.8,400,1,0.6,3.605184016,0.947513509,9.139841194,,7.044908302,0.690254316,
0.01,5,0.8,200,10,0.8,11.86191657,0.435133771,10.76212926,,7.050848549,0.689731742,
0.01,6,0.8,200,10,0.8,11.86192027,0.43513345,10.76224751,,7.050848549,0.689731742,
0.01,7,0.8,200,10,0.8,11.86192027,0.43513345,10.76224751,,7.050848549,0.689731742,
0.01,8,0.8,200,10,0.8,11.86192027,0.43513345,10.76224751,,7.050848549,0.689731742,
0.01,4,0.8,200,10,0.8,11.8627659,0.43505386,10.77209754,,7.051240751,0.689697224,
0.01,3,0.8,200,10,0.8,11.87843873,0.43354663,10.77219243,,7.067108369,0.688299085,
0.01,6,0.7,100,3,1,11.70354992,0.450195768,10.3261549,,7.080617641,0.68710627,
0.01,7,0.7,100,3,1,11.70354992,0.450195768,10.3261549,,7.080617641,0.68710627,
0.01,8,0.7,100,3,1,11.70354992,0.450195768,10.3261549,,7.080617641,0.68710627,
0.01,5,0.7,100,3,1,11.70378271,0.450177354,10.32602448,,7.081389023,0.687038091,
0.4,3,0.9,300,10,0.8,0.064895536,0.999979979,10.09621,,7.087842659,0.686467395,
0.01,4,0.7,100,3,1,11.70688282,0.449884197,10.34949179,,7.089757383,0.686297975,
0.4,3,0.9,400,10,0.8,0.015881149,0.999998766,10.10494947,,7.098566076,0.685517971,
0.01,7,0.9,100,1,1,9.27063117,0.654899653,9.965858202,,7.099110061,0.685469769,
0.01,8,0.9,100,1,1,9.2703887,0.654917728,9.965939741,,7.099621143,0.68542448,
0.01,4,0.8,100,3,0.6,12.01337626,0.420629842,11.24451442,,7.101780349,0.685233107,
0.01,5,0.9,100,1,1,9.274973491,0.654558151,9.971855383,,7.102047464,0.685209429,
0.01,6,0.9,100,1,1,9.270909592,0.654878204,9.965694647,,7.102435054,0.685175069,
0.2,3,0.6,200,1,0.8,0.083716447,0.999967118,8.921069622,,7.104034203,0.685033284,
0.01,5,0.8,100,3,0.6,12.01022492,0.420934434,11.23243995,,7.10939492,0.684557756,
0.01,6,0.8,100,3,0.6,12.01048106,0.420908717,11.23014255,,7.109398382,0.684557448,
0.01,7,0.8,100,3,0.6,12.01048106,0.420908717,11.23014255,,7.109398382,0.684557448,
0.01,8,0.8,100,3,0.6,12.01048106,0.420908717,11.23014255,,7.109398382,0.684557448,
0.01,3,0.7,100,3,1,11.73639265,0.447080072,10.3703465,,7.119630772,0.683648777,
0.2,3,0.6,300,1,0.8,0.012970412,0.999999175,8.946050167,,7.129032853,0.682812688,
0.01,4,0.8,100,1,1,9.634810745,0.627319225,9.930624704,,7.132422729,0.682510969,
0.4,3,0.8,100,3,0.8,0.160084487,0.999881678,10.19462299,,7.134176746,0.682354795,
0.2,3,0.6,400,1,0.8,0.001715895,0.999999986,8.945412397,,7.139674051,0.681865077,
0.01,8,0.8,100,1,1,9.595147202,0.630442365,9.847934942,,7.144662187,0.681420392,
0.01,7,0.8,100,1,1,9.595233686,0.630435692,9.848855476,,7.145630407,0.68133404,
0.4,5,0.6,100,5,0.8,0.52425621,0.99884017,9.529109478,,7.145734328,0.681324771,
0.01,6,0.8,100,1,1,9.596291998,0.630351163,9.847917776,,7.149100814,0.681024433,
0.4,3,0.7,100,3,0.8,0.224988391,0.999773974,9.870083809,,7.152171781,0.680750336,
0.01,7,0.6,100,1,1,10.31857573,0.572611747,10.01155971,,7.162272627,0.679847962,
0.01,8,0.6,100,1,1,10.31856184,0.572612967,10.0119612,,7.162272627,0.679847962,
0.01,6,0.6,100,1,1,10.31864512,0.572606528,10.01260541,,7.162293642,0.679846083,
0.01,3,0.8,100,1,1,9.762187719,0.617300756,10.02999781,,7.1647669,0.679624936,
0.01,4,0.9,100,1,1,9.318120161,0.651268237,10.08523486,,7.169396087,0.679210811,
0.01,5,0.8,100,1,1,9.600540995,0.630009234,9.844200354,,7.169799241,0.679174732,
0.01,3,0.8,100,3,0.6,12.04948484,0.417153031,11.22741146,,7.170289885,0.679130821,
0.4,3,0.8,200,3,0.8,0.006797153,0.999999721,10.2177155,,7.185505281,0.677767604,
0.4,3,0.8,300,3,0.8,0.001300265,0.999999993,10.21719122,,7.186942663,0.677638673,
0.4,3,0.8,400,3,0.8,0.001124883,0.999999995,10.21710014,,7.186975785,0.677635702,
0.01,6,0.7,100,3,0.8,11.9491074,0.42698113,10.77981396,,7.187991236,0.677544601,
0.01,7,0.7,100,3,0.8,11.9491074,0.42698113,10.77981396,,7.187991236,0.677544601,
0.01,8,0.7,100,3,0.8,11.9491074,0.42698113,10.77981396,,7.187991236,0.677544601,
0.01,5,0.7,100,3,0.8,11.94919074,0.426973706,10.77874608,,7.188032785,0.677540873,
0.4,3,0.7,200,3,0.8,0.016586639,0.999998485,9.871436119,,7.189219873,0.677434358,
0.01,4,0.7,100,3,0.8,11.95198745,0.426706028,10.80123944,,7.189434077,0.677415136,
0.4,3,0.7,400,3,0.8,0.001144132,0.999999995,9.872212172,,7.191664091,0.677214986,
0.4,3,0.7,300,3,0.8,0.001696952,0.999999987,9.872019768,,7.191751482,0.677207141,
0.3,3,0.6,200,3,0.8,0.150075884,0.999888796,9.426419973,,7.207915254,0.675754529,
0.3,3,0.6,300,3,0.8,0.031091904,0.999995148,9.46754241,,7.209980688,0.675568677,
0.01,4,0.7,200,10,1,11.90935663,0.430573735,10.48918672,,7.210592248,0.675513637,
0.01,5,0.7,200,10,1,11.90890637,0.430619844,10.48626561,,7.210607905,0.675512228,
0.01,6,0.7,200,10,1,11.90890483,0.430620045,10.48641796,,7.210607905,0.675512228,
0.01,7,0.7,200,10,1,11.9089051,0.43062002,10.4864182,,7.210607905,0.675512228,
0.01,8,0.7,200,10,1,11.9089051,0.43062002,10.4864182,,7.210607905,0.675512228,
0.01,3,0.7,100,3,0.8,11.98073784,0.423925795,10.8211164,,7.212832278,0.675311997,
0.01,3,0.9,100,1,1,9.479337991,0.639057533,10.07906864,,7.216849952,0.674950182,
0.01,3,0.6,100,1,1,10.42440533,0.563728863,10.1013758,,7.217332478,0.674906715,
0.3,3,0.6,400,3,0.8,0.005213353,0.999999859,9.467176676,,7.220845857,0.674590128,
0.01,5,0.6,100,1,1,10.32128864,0.572382868,10.01272128,,7.229167744,0.673839639,
0.3,5,0.8,400,1,0.8,0.000822577,0.999999997,9.785839796,,7.229816143,0.673781128,
0.3,5,0.8,200,1,0.8,0.000913611,0.999999997,9.78579855,,7.229943857,0.673769603,
0.3,5,0.8,100,1,0.8,0.002352983,0.999999972,9.785556316,,7.229960653,0.673768087,
0.3,5,0.8,300,1,0.8,0.000845754,0.999999997,9.785900116,,7.230003066,0.67376426,
0.01,3,0.7,200,10,1,11.92185908,0.429370148,10.49715014,,7.233421183,0.673455719,
